Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Mashta, Key Biscayne						Florida -- Pictorial works; Key Biscayne (Florida); Munroe family	Photographs				Key Biscayne (Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012980001001	Image		image/tiff				14053692 Bytes	2745	1704	3478140279	RGB	8	600	asm00150012980001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2903	2903	2775.jp2	/asm0015/image/2775.jp2
Barnacle					Written on verso: "Barnacle"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011930001001	Image		image/tiff				15456578 Bytes	2856	1801	3619631718	RGB	8	600	asm00150011930001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2904	2904	2865.jp2	/asm0015/image/2865.jp2
Gun Cay lighthouse					Written on verso: "Gun CAY LT"; "W/OLD LONS - NOW IN Hopetown"	Lighthouses; Bimini Islands (Bahamas); Munroe family	Photographs				Bahamas	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013640001001	Image		image/tiff				23497208 Bytes	3141	2491	2696277046	RGB	8	600	asm00150013640001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2905	2905	2780.jp2	/asm0015/image/2780.jp2
Fowey Rock lighthouse						Florida -- Pictorial works; Lighthouses; Key Biscayne (Florida); Biscayne Bay (Florida); Munroe family	Photographs				Key Biscayne (Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013240001001	Image		image/tiff				41447856 Bytes	4367	3162	3948999408	RGB	8	600	asm00150013240001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2906	2906	2871.jp2	/asm0015/image/2871.jp2
Pilot of Lafayette Flying Corps					Written on verso: "Pilots Anatrini Ellison Converse Boggs Escadre # 1 Spad 81 Troop de Combat 13 - Dictn  Postal 15, Ligeon Efrauger = Went one in the Lafayette Flying Corps July 1917-"	Air pilots; United States -- Army -- Aero Squadron, 103rd; Munroe family	Photographs		1917-07	1910-1920		1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012880001001	Image		image/tiff				90810220 Bytes	4928	6141	1138200770	RGB	8	600	asm00150012880001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2907	2907	2870.jp2	/asm0015/image/2870.jp2
Pan American clipper on her first run to Kingston and Panama with Lindberg at the control, Coconut Grove					Written on verso: "First Pan American clipper "American" clipper on her first run to Kingston & Panama with Lindberg at the control - 1932 Coconut Grove"	Airplanes; Seaplanes; Coconut Grove (Miami, Florida); Pan American World Airways, Inc.; Munroe family	Photographs		1932	1930-1940	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013680001001	Image		image/tiff				21601256 Bytes	3372	2133	3615089356	RGB	8	600	asm00150013680001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2908	2908	2752.jp2	/asm0015/image/2752.jp2
Banyan					Written on verso: "Banyan #? last one on left going up to lodge"	Florida -- Pictorial works; Florida -- History; Coconut Grove (Miami, Florida); Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 44; Box Title: Camp Biscayne: Photographs (1906-1907, 1910, 1916)			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150014020001001	Image		image/tiff				19418800 Bytes	2891	2236	2229672571	RGB	8	600	asm00150014020001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2909	2909	2846.jp2	/asm0015/image/2846.jp2
Wirth Munroe						Munroe, Wirth; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			 http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013200001001	Image		image/tiff				94847288 Bytes	5093	6206	706494993	RGB	8	600	asm00150013200001001.tif		2012-02-20	2012-02-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2910	2910	2802.jp2	/asm0015/image/2802.jp2
Barnacle					Written on verso: "Barnacle 1987"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Munroe family	Photographs		1987	1980-1990	Coconut Grove (Miami, Florida)	1 color photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011770001001	Image		image/tiff				18504378 Bytes	2215	2781	2656040756	RGB	8	600	asm00150011770001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2911	2911	2850.jp2	/asm0015/image/2850.jp2
Galalia					Written on front: "Galalia"	Boats and boating; Oceans; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 10; Box Title: N.Y.Y.C and Other Boats			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012150001001	Image		image/tiff				28439796 Bytes	2505	3781	2417311918	RGB	8	600	asm00150012150001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2912	2912	2759.jp2	/asm0015/image/2759.jp2
Seminole squaws					Written on verso: "Two Squaws"	Florida -- Pictorial works; Seminole Indians -- Florida -- History; Miami (Florida); Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 17; Box Title: Seminole Indians			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012490001001	Image		image/tiff				14902712 Bytes	2547	1947	130910206	RGB	8	600	asm00150012490001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2913	2913	2843.jp2	/asm0015/image/2843.jp2
Beach view with trees					Written on verso: "M"	Beaches -- Pictorial works; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012650001001	Image		image/tiff				26316604 Bytes	2526	3469	628119099	RGB	8	600	asm00150012650001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2914	2914	2767.jp2	/asm0015/image/2767.jp2
Dr. Tiger					Written on front: "Doctor Tiger"; Written on verso: "Return to R.M. Munroe Coconut Grove"	Florida -- Pictorial works; Seminole Indians -- Florida -- History; Miami (Florida); Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 17; Box Title: Seminole Indians			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012580001001	Image		image/tiff				65321804 Bytes	4110	5296	2067403100	RGB	8	600	asm00150012580001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2915	2915	2833.jp2	/asm0015/image/2833.jp2
Boy standing against a palm tree					Written on verso: "?"	Palms; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013470001001	Image		image/tiff				19397708 Bytes	2299	2809	3945080000	RGB	8	600	asm00150013470001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2916	2916	2877.jp2	/asm0015/image/2877.jp2
Group of people on a boat						Boats and boating; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013210001001	Image		image/tiff				23283384 Bytes	3608	2149	1887798117	RGB	8	600	asm00150013210001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2917	2917	2789.jp2	/asm0015/image/2789.jp2
Pan American Commodore at Dinner Key					Written on verso: "Pan American Commodore Dinner Key Winter of 1931"	Airplanes; Seaplanes; Coconut Grove (Miami, Florida); Dinner Key (Florida); Pan American World Airways, Inc.; Munroe family	Photographs		1931	1930-1940	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013700001001	Image		image/tiff				18152800 Bytes	3090	1956	1849961434	RGB	8	600	asm00150013700001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2918	2918	2796.jp2	/asm0015/image/2796.jp2
Old road in Florida					Written on front: "An old road in Florida"	Florida -- Pictorial works; Munroe family	Photographs				Florida	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012630001001	Image		image/tiff				34085692 Bytes	2895	3922	3229392707	RGB	8	600	asm00150012630001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2919	2919	2839.jp2	/asm0015/image/2839.jp2
House from wharf					Written on verso: "House from wharf - Boathouse was to the right - 9/17/26"; "99"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Wharves; Munroe family	Photographs		1926-09-17	1920-1930	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011970001001	Image		image/tiff				10390382 Bytes	2202	1569	2148260404	RGB	8	600	asm00150011970001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2920	2920	2858.jp2	/asm0015/image/2858.jp2
Bamboo by Barnacle path to waterfront					Written on verso: "Bamboo by Barnacle path to waterfront"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Munroe family; Bamboo	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011860001001	Image		image/tiff				23348006 Bytes	2512	3095	2225011891	RGB	8	600	asm00150011860001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2921	2921	2782.jp2	/asm0015/image/2782.jp2
Bamboo by Barnacle path to waterfront					Written on verso: "Bamboo by Barnacle path to waterfront"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Munroe family; Bamboo	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012040001001	Image		image/tiff				23325864 Bytes	2508	3096	127905607	RGB	8	600	asm00150012040001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2922	2922	2757.jp2	/asm0015/image/2757.jp2
Palmetto cottage					Written on verso: "Gilwuis 1906 "Palmetto""	Florida -- Pictorial works; Florida -- History; Cottages; Coconut Grove (Miami, Florida); Munroe family	Photographs		1906	1900-1910	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 44; Box Title: Camp Biscayne: Photographs (1906-1907, 1910, 1916)			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013950001001	Image		image/tiff				40903064 Bytes	4337	3142	376709490	RGB	8	600	asm00150013950001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2923	2923	2791.jp2	/asm0015/image/2791.jp2
Seminole Indian in a canoe						Florida -- Pictorial works; Seminole Indians -- Florida -- History; Miami (Florida); Boats and boating; Canoes and canoeing; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 17; Box Title: Seminole Indians			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012510001001	Image		image/tiff				23260948 Bytes	3568	2171	2572836244	RGB	8	600	asm00150012510001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2924	2924	2825.jp2	/asm0015/image/2825.jp2
Seminole man					Written on verso: "Seminole"	Florida -- Pictorial works; Seminole Indians -- Florida -- History; Miami (Florida); Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 17; Box Title: Seminole Indians			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012480001001	Image		image/tiff				15064268 Bytes	1967	2548	1966136024	RGB	8	600	asm00150012480001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2925	2925	2816.jp2	/asm0015/image/2816.jp2
Permit fish at Barnacle wharf						Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Fishing -- Florida; Fishes -- Florida; Wharves; Munroe family	Contact prints				Coconut Grove (Miami, Florida)	1 b&w contact print			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011990001001	Image		image/tiff				11013142 Bytes	949	3861	4246933368	RGB	8	600	asm00150011990001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2926	2926	2785.jp2	/asm0015/image/2785.jp2
Cocoplum Beach						Florida -- Pictorial works; Beaches -- Florida; Munroe family	Photographs				Florida	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013520001001	Image		image/tiff				17629784 Bytes	2871	2044	4125992640	RGB	8	600	asm00150013520001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2927	2927	2867.jp2	/asm0015/image/2867.jp2
