Title	Translated Title	Movements Title	Uniform Title	Composer	Lyricist	Arranger	Performer	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Sheet 52																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8229	8229	8230.pdfpage	/asm0038/image/8230.pdfpage
Sheet 53																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8230	8230	8231.pdfpage	/asm0038/image/8231.pdfpage
Sheet 54																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8231	8231	8232.pdfpage	/asm0038/image/8232.pdfpage
Sheet 55																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8232	8232	8233.pdfpage	/asm0038/image/8233.pdfpage
Sheet 56																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8233	8233	8234.pdfpage	/asm0038/image/8234.pdfpage
Sheet 57																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8234	8234	8235.pdfpage	/asm0038/image/8235.pdfpage
Sheet 58																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8235	8235	8236.pdfpage	/asm0038/image/8236.pdfpage
Sheet 59																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8236	8236	8237.pdfpage	/asm0038/image/8237.pdfpage
Sheet 60																																															2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8237	8237	8238.pdfpage	/asm0038/image/8238.pdfpage
Sheet 61		Paso de los andes																																													2011-04-28	2011-04-28	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8238	8238	8239.pdfpage	/asm0038/image/8239.pdfpage
Sheet 62																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8239	8239	8240.pdfpage	/asm0038/image/8240.pdfpage
Sheet 63																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8240	8240	8241.pdfpage	/asm0038/image/8241.pdfpage
Sheet 64																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8241	8241	8242.pdfpage	/asm0038/image/8242.pdfpage
Sheet 65																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8242	8242	8243.pdfpage	/asm0038/image/8243.pdfpage
Sheet 66																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8243	8243	8244.pdfpage	/asm0038/image/8244.pdfpage
Sheet 67																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8244	8244	8245.pdfpage	/asm0038/image/8245.pdfpage
Sheet 68																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8245	8245	8246.pdfpage	/asm0038/image/8246.pdfpage
Sheet 69																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8246	8246	8247.pdfpage	/asm0038/image/8247.pdfpage
Sheet 70																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8247	8247	8248.pdfpage	/asm0038/image/8248.pdfpage
Sheet 71																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8248	8248	8249.pdfpage	/asm0038/image/8249.pdfpage
Sheet 72																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8249	8249	8250.pdfpage	/asm0038/image/8250.pdfpage
Sheet 73																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8250	8250	8251.pdfpage	/asm0038/image/8251.pdfpage
Sheet 74																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8251	8251	8252.pdfpage	/asm0038/image/8252.pdfpage
Sheet 75																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8252	8252	8253.pdfpage	/asm0038/image/8253.pdfpage
Sheet 76																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8253	8253	8254.pdfpage	/asm0038/image/8254.pdfpage
Sheet 77		Boyacá																																													2011-04-28	2011-04-28	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8254	8254	8255.pdfpage	/asm0038/image/8255.pdfpage
Sheet 78																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8255	8255	8256.pdfpage	/asm0038/image/8256.pdfpage
Sheet 79																																															2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8256	8256	8257.pdfpage	/asm0038/image/8257.pdfpage
Sheet 80																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8257	8257	8258.pdfpage	/asm0038/image/8258.pdfpage
Sheet 81																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8258	8258	8259.pdfpage	/asm0038/image/8259.pdfpage
Sheet 82																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8259	8259	8260.pdfpage	/asm0038/image/8260.pdfpage
Sheet 83																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8260	8260	8261.pdfpage	/asm0038/image/8261.pdfpage
Sheet 84																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8261	8261	8262.pdfpage	/asm0038/image/8262.pdfpage
Sheet 85																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8262	8262	8263.pdfpage	/asm0038/image/8263.pdfpage
Sheet 86																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8263	8263	8264.pdfpage	/asm0038/image/8264.pdfpage
Sheet 87																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8264	8264	8265.pdfpage	/asm0038/image/8265.pdfpage
Sheet 88																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8265	8265	8266.pdfpage	/asm0038/image/8266.pdfpage
Sheet 89																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8266	8266	8267.pdfpage	/asm0038/image/8267.pdfpage
Sheet 90																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8267	8267	8268.pdfpage	/asm0038/image/8268.pdfpage
Sheet 91																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8268	8268	8269.pdfpage	/asm0038/image/8269.pdfpage
Sheet 92																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8269	8269	8270.pdfpage	/asm0038/image/8270.pdfpage
Sheet 93																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8270	8270	8271.pdfpage	/asm0038/image/8271.pdfpage
Sheet 94																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8271	8271	8272.pdfpage	/asm0038/image/8272.pdfpage
Sheet 95																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8272	8272	8273.pdfpage	/asm0038/image/8273.pdfpage
Sheet 96																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8273	8273	8274.pdfpage	/asm0038/image/8274.pdfpage
Sheet 97																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8274	8274	8275.pdfpage	/asm0038/image/8275.pdfpage
Sheet 98																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8275	8275	8276.pdfpage	/asm0038/image/8276.pdfpage
Sheet 99																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8276	8276	8277.pdfpage	/asm0038/image/8277.pdfpage
Sheet 100																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8277	8277	8278.pdfpage	/asm0038/image/8278.pdfpage
Sheet 101																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8278	8278	8279.pdfpage	/asm0038/image/8279.pdfpage
Sheet 102																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8279	8279	8280.pdfpage	/asm0038/image/8280.pdfpage
Sheet 103																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8280	8280	8281.pdfpage	/asm0038/image/8281.pdfpage
Sheet 104																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8281	8281	8282.pdfpage	/asm0038/image/8282.pdfpage
Sheet 105																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8282	8282	8283.pdfpage	/asm0038/image/8283.pdfpage
Sheet 106																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8283	8283	8284.pdfpage	/asm0038/image/8284.pdfpage
Sheet 107																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8284	8284	8285.pdfpage	/asm0038/image/8285.pdfpage
Sheet 108																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8285	8285	8286.pdfpage	/asm0038/image/8286.pdfpage
Sheet 109																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8286	8286	8287.pdfpage	/asm0038/image/8287.pdfpage
Sheet 110																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8287	8287	8288.pdfpage	/asm0038/image/8288.pdfpage
Sheet 111																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8288	8288	8289.pdfpage	/asm0038/image/8289.pdfpage
Sheet 112																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8289	8289	8290.pdfpage	/asm0038/image/8290.pdfpage
Sheet 113																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8290	8290	8291.pdfpage	/asm0038/image/8291.pdfpage
Sheet 114																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8291	8291	8292.pdfpage	/asm0038/image/8292.pdfpage
Sheet 115																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8292	8292	8293.pdfpage	/asm0038/image/8293.pdfpage
Sheet 116																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8293	8293	8294.pdfpage	/asm0038/image/8294.pdfpage
Sheet 117																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8294	8294	8295.pdfpage	/asm0038/image/8295.pdfpage
Sheet 118																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8295	8295	8296.pdfpage	/asm0038/image/8296.pdfpage
Sheet 119																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8296	8296	8297.pdfpage	/asm0038/image/8297.pdfpage
Sheet 120																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8297	8297	8298.pdfpage	/asm0038/image/8298.pdfpage
Sheet 121																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8298	8298	8299.pdfpage	/asm0038/image/8299.pdfpage
Sheet 122																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8299	8299	8300.pdfpage	/asm0038/image/8300.pdfpage
Sheet 123																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8300	8300	8301.pdfpage	/asm0038/image/8301.pdfpage
Sheet 124																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8301	8301	8302.pdfpage	/asm0038/image/8302.pdfpage
Sheet 125																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8302	8302	8303.pdfpage	/asm0038/image/8303.pdfpage
Sheet 126																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8303	8303	8304.pdfpage	/asm0038/image/8304.pdfpage
Sheet 127																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8304	8304	8305.pdfpage	/asm0038/image/8305.pdfpage
Sheet 128																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8305	8305	8306.pdfpage	/asm0038/image/8306.pdfpage
Sheet 129																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8306	8306	8307.pdfpage	/asm0038/image/8307.pdfpage
