Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage - Temporal	Coverage - Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Receipt of merchandise shipped from Bristol, Rhode Island to New York, July 8, 1814						Receipts (Acknowledgments)	Documents		1814-07-08	1810-1820	New York (New York)	1 receipt	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 2; Folder Title: Correspondence; Folder Date: 1817-1820						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000037	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2238	2238	2257.cpd	/chc0184/image/2257.cpd
Page 1																											chc0184000105						chc01840001050001001		89757744 Bytes	4926	6072	763208579	RGB	8	600	chc01840001050001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2239	2239	2258.jp2	/chc0184/image/2258.jp2
Page 2																											chc0184000105						chc01840001050002001		88631916 Bytes	4899	6029	2551126147	RGB	8	600	chc01840001050002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2240	2240	2259.jp2	/chc0184/image/2259.jp2
Page 3																											chc0184000105						chc01840001050003001		87924928 Bytes	4864	6024	2313309943	RGB	8	600	chc01840001050003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2241	2241	2260.jp2	/chc0184/image/2260.jp2
James DeWolf letter to Edward Spalding, February 10, 1823		DeWolf, James			Written on verso: "James DWolf, Washington, 10 uc 28 February 1823. answ. 1 March; Mr. Edward Spalding, Merchant, Havana, care of Mefs. Gutierrez & Marland"	Letters; Spalding, Edward; DeWolf, James; Washington (D.C.); Havana (Cuba)	Correspondence		1823-02-10	1820-1830	Washington (D.C.)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 5; Folder Title: Correspondence; Folder Date: 1823 - April 1st 1923						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000105	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2242	2242	2261.cpd	/chc0184/image/2261.cpd
Page 1																											chc0184000146						chc01840001460001001		88844956 Bytes	4859	6093	1803196355	RGB	8	600	chc01840001460001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2243	2243	2262.jp2	/chc0184/image/2262.jp2
Page 2																											chc0184000146						chc01840001460002001		88864272 Bytes	4873	6077	3039311552	RGB	8	600	chc01840001460002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2244	2244	2263.jp2	/chc0184/image/2263.jp2
Jorias Lawton letter to Edward Spalding, March 18, 1823		Lawton, Jorias			Written on verso: "Jorias Lawton, Matanzas, 16/19 u __ ans 21 __ March 1823; 18 Mar, Mr. Edward Spalding Esq., Havana, care of Mefers Gutierrez & Morland, Merchants"	Letters; Lawton, Jorias; Spalding, Edward; Matanzas (Cuba); Havana (Cuba); Gutierrez and Morland	Correspondence		1823-03-18	1820-1830	Matanzas (Cuba)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 5; Folder Title: Correspondence; Folder Date: 1823 - April 1st 1923						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000146	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2245	2245	2264.cpd	/chc0184/image/2264.cpd
Page 1																											chc0184000204						chc01840002040001001		80360828 Bytes	4776	5607	849586457	RGB	8	600	chc01840002040001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2246	2246	2265.jp2	/chc0184/image/2265.jp2
Page 2																											chc0184000204						chc01840002040002001		80064636 Bytes	5569	4791	2940356573	RGB	8	600	chc01840002040002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2247	2247	2266.jp2	/chc0184/image/2266.jp2
Gilbert Walker Jr. letter to Edward Spalding, December 24, 1823		Walker, Gilbert, Jr.			Written on verso: "Gilbert Walker Jr., Bristol, 24 Decb uc 22 & ans 24 Jan. 1824; Edward Spalding Esq. Matanzas, Cuba"	Letters; Walker, Gilbert, Jr.; Spalding, Edward; Matanzas (Cuba); Bristol (Rhode Island : Town)	Correspondence		1823-12-24	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000204	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2248	2248	2267.cpd	/chc0184/image/2267.cpd
Page 1																											chc0184000189						chc01840001890001001		89292992 Bytes	4907	6064	2988240368	RGB	8	600	chc01840001890001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2249	2249	2268.jp2	/chc0184/image/2268.jp2
Page 2																											chc0184000189						chc01840001890002001		90471896 Bytes	4957	6082	350219860	RGB	8	600	chc01840001890002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2250	2250	2269.jp2	/chc0184/image/2269.jp2
Page 3																											chc0184000189						chc01840001890003001		88862220 Bytes	4877	6072	1583797741	RGB	8	600	chc01840001890003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2251	2251	2270.jp2	/chc0184/image/2270.jp2
Page 4																											chc0184000189						chc01840001890004001		88621168 Bytes	6073	4863	4195323183	RGB	8	600	chc01840001890004001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2252	2252	2271.jp2	/chc0184/image/2271.jp2
John F. Mansony letter to Edward Spalding, November 12, 1823		Mansony, John F.			Written on verso: "John F. Mansony, Boston, 12 u 14 Novb 1823; Edward Spalding Esquier, Bristol, Rhode Island; compliments to Mr. Bradford"	Letters; Mansony, John F.; Spalding, Edward; Boston (Massachusetts); Bristol (Rhode Island : Town)	Correspondence		1823-11-12	1820-1830	Boston (Massachusetts)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000189	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2253	2253	2272.cpd	/chc0184/image/2272.cpd
Page 1																											chc0184000107						chc01840001070001001		89747232 Bytes	4923	6075	3997599102	RGB	8	600	chc01840001070001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2254	2254	2273.jp2	/chc0184/image/2273.jp2
Page 2																											chc0184000107						chc01840001070002001		89787488 Bytes	4948	6047	2543321520	RGB	8	600	chc01840001070002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2255	2255	2274.jp2	/chc0184/image/2274.jp2
Page 3																											chc0184000107						chc01840001070003001		89541028 Bytes	4951	6027	740119313	RGB	8	600	chc01840001070003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2256	2256	2275.jp2	/chc0184/image/2275.jp2
Page 4																											chc0184000107						chc01840001070004001		90024328 Bytes	6099	4919	1463111753	RGB	8	600	chc01840001070004001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2257	2257	2276.jp2	/chc0184/image/2276.jp2
James DeWolf letter to Edward Spalding, February 11, 1823		DeWolf, James			Written on verso: "from JDWolf WC, Mr. Edward Spalding, Merchant, Havana, care of Mefs. Gutierrez & Morland"	Letters; Spalding, Edward; DeWolf, James; Washington (D.C.); Havana (Cuba)	Correspondence		1823-02-11	1820-1830	Washington (D.C.)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 5; Folder Title: Correspondence; Folder Date: 1823 - April 1st 1923						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000107	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2258	2258	2277.cpd	/chc0184/image/2277.cpd
Page 1																											chc0184000306						chc01840003060001001		90020236 Bytes	4965	6042	515127100	RGB	8	600	chc01840003060001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2259	2259	2278.jp2	/chc0184/image/2278.jp2
Page 2																											chc0184000306						chc01840003060002001		89519076 Bytes	4940	6039	3711583295	RGB	8	600	chc01840003060002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2260	2260	2279.jp2	/chc0184/image/2279.jp2
José O. Wilson letter to Edward Spalding, May 25, 1825		Wilson, José O.			Written on verso: "Jose O Wilson, Cam., 25 u & ans 26 May 1825; Edw. Spalding Esq., Matanzas"	Letters; Wilson, José O.; Spalding, Edward; Matanzas (Cuba)	Correspondence		1825-05-25	1820-1830	Matanzas (Cuba)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 8; Folder Title: Correspondence; Folder Date: 1825						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000306	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2261	2261	2280.cpd	/chc0184/image/2280.cpd
Page 1																											chc0184000340						chc01840003400001001		89173742 Bytes	4925	6034	4160862724	RGB	8	600	chc01840003400001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2262	2262	2281.jp2	/chc0184/image/2281.jp2
Page 2																											chc0184000340						chc01840003400002001		88059734 Bytes	4895	5995	112484092	RGB	8	600	chc01840003400002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2263	2263	2282.jp2	/chc0184/image/2282.jp2
Page 3																											chc0184000340						chc01840003400003001		88721582 Bytes	4925	6003	3720521514	RGB	8	600	chc01840003400003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2264	2264	2283.jp2	/chc0184/image/2283.jp2
Page 4																											chc0184000340						chc01840003400004001		87647866 Bytes	4885	5979	3992528064	RGB	8	600	chc01840003400004001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2265	2265	2284.jp2	/chc0184/image/2284.jp2
Page 5																											chc0184000340						chc01840003400005001		88068630 Bytes	4901	5988	2202077329	RGB	8	600	chc01840003400005001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2266	2266	2285.jp2	/chc0184/image/2285.jp2
Page 6																											chc0184000340						chc01840003400006001		87505106 Bytes	4877	5979	1767002345	RGB	8	600	chc01840003400006001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2267	2267	2286.jp2	/chc0184/image/2286.jp2
Page 7																											chc0184000340						chc01840003400007001		88890618 Bytes	4941	5995	3492477716	RGB	8	600	chc01840003400007001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2268	2268	2287.jp2	/chc0184/image/2287.jp2
Page 8																											chc0184000340						chc01840003400008001		86969210 Bytes	4853	5972	4286777581	RGB	8	600	chc01840003400008001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2269	2269	2288.jp2	/chc0184/image/2288.jp2
Page 9																											chc0184000340						chc01840003400009001		88915326 Bytes	4949	5987	66744754	RGB	8	600	chc01840003400009001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2270	2270	2289.jp2	/chc0184/image/2289.jp2
Page 10																											chc0184000340						chc01840003400010001		89032440 Bytes	4941	6005	3445475105	RGB	8	600	chc01840003400010001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2271	2271	2290.jp2	/chc0184/image/2290.jp2
Cash record book, 1823						Business records	Documents		1823	1820-1830		1 cash record book with 21 pages showing dates and amounts paid	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 2; Folder No. 18; Folder Title: Cash Records Book; Folder Date: 1813-1823						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000340	Text	2012-02-08					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2272	2272	2291.cpd	/chc0184/image/2291.cpd
Page 1																											chc0184000235						chc01840002350001001		79678376 Bytes	4772	5564	975362427	RGB	8	600	chc01840002350001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2273	2273	2292.jp2	/chc0184/image/2292.jp2
Page 2																											chc0184000235						chc01840002350002001		79897004 Bytes	4786	5563	3722102602	RGB	8	600	chc01840002350002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2274	2274	2293.jp2	/chc0184/image/2293.jp2
Page 3																											chc0184000235						chc01840002350003001		79508712 Bytes	4774	5550	4216911703	RGB	8	600	chc01840002350003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2275	2275	2294.jp2	/chc0184/image/2294.jp2
Daniel N. Morice and Jacob Babbitt letter to Edward Spalding, February 17, 1824		Babbitt, Jacob; Morice, Daniel N.			Written on verso: "D.N. Morice & Jacob Babbitt, Bristol, R.I., 17 Feb u 13 Mar Answered 17 Mar 1824; Edward Spalding Esq., to care of Mr. Jn J. Latting, Matanzas, Cuba"; This is duplicate of the letter originally sent on February 17, 1824	Letters; Morice, Daniel N.; Babbitt, Jacob, 1769-1850; Bristol (Rhode Island); Matanzas (Cuba); Latting, John J.	Correspondence		1824-02-17	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 7; Folder Title: Correspondence; Folder Date: 1824						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000235	Text	2012-02-03					image/tiff										2012-03-06	2012-03-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2276	2276	2295.cpd	/chc0184/image/2295.cpd
Page 1																											chc0184000162						chc01840001620001001		84988164 Bytes	4768	5940	2757426405	RGB	8	600	chc01840001620001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2277	2277	2296.jp2	/chc0184/image/2296.jp2
Page 2																											chc0184000162						chc01840001620002001		84849944 Bytes	5933	4766	3714639313	RGB	8	600	chc01840001620002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2278	2278	2297.jp2	/chc0184/image/2297.jp2
George DeWolf letter to Madam Maria Botefeur, May 12, 1823		DeWolf, George			Written on verso: "Madam Maria Botefeur, Havana"	Letters; DeWolf, George; Botefeur, Madam Maria; Bristol (Rhode Island : Town); Havana (Cuba)	Correspondence		1823-05-12	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000162	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2279	2279	2298.cpd	/chc0184/image/2298.cpd
Page 1																											chc0184000159						chc01840001590001001		85702772 Bytes	4808	5940	1671498041	RGB	8	600	chc01840001590001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2280	2280	2299.jp2	/chc0184/image/2299.jp2
Page 2																											chc0184000159						chc01840001590002001		86417276 Bytes	4857	5929	417672435	RGB	8	600	chc01840001590002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2281	2281	2300.jp2	/chc0184/image/2300.jp2
Page 3																											chc0184000159						chc01840001590003001		84804720 Bytes	4793	5896	2303648776	RGB	8	600	chc01840001590003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2282	2282	2301.jp2	/chc0184/image/2301.jp2
Page 4																											chc0184000159						chc01840001590004001		85043564 Bytes	4779	5930	237422042	RGB	8	600	chc01840001590004001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2283	2283	2302.jp2	/chc0184/image/2302.jp2
