Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 10																											chc0347000228	Text					chc03470002280010001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5876	5876	5877.jp2	/chc0347/image/5877.jp2
Page 11																											chc0347000228	Text					chc03470002280011001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5877	5877	5878.jp2	/chc0347/image/5878.jp2
Page 12																											chc0347000228	Text					chc03470002280012001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5878	5878	5879.jp2	/chc0347/image/5879.jp2
Page 13																											chc0347000228	Text					chc03470002280013001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5879	5879	5880.jp2	/chc0347/image/5880.jp2
Page 14																											chc0347000228	Text					chc03470002280014001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5880	5880	5881.jp2	/chc0347/image/5881.jp2
Page 15																											chc0347000228	Text					chc03470002280015001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5881	5881	5882.jp2	/chc0347/image/5882.jp2
Page 16																											chc0347000228	Text					chc03470002280016001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5882	5882	5883.jp2	/chc0347/image/5883.jp2
Page 17																											chc0347000228	Text					chc03470002280017001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5883	5883	5884.jp2	/chc0347/image/5884.jp2
Page 18																											chc0347000228	Text					chc03470002280018001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5884	5884	5885.jp2	/chc0347/image/5885.jp2
Page 19																											chc0347000228	Text					chc03470002280019001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5885	5885	5886.jp2	/chc0347/image/5886.jp2
Page 20																											chc0347000228	Text					chc03470002280020001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5886	5886	5887.jp2	/chc0347/image/5887.jp2
Page 21																											chc0347000228	Text					chc03470002280021001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5887	5887	5888.jp2	/chc0347/image/5888.jp2
Page 22																											chc0347000228	Text					chc03470002280022001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5888	5888	5889.jp2	/chc0347/image/5889.jp2
Page 23																											chc0347000228	Text					chc03470002280023001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5889	5889	5890.jp2	/chc0347/image/5890.jp2
Page 24																											chc0347000228	Text					chc03470002280024001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5890	5890	5891.jp2	/chc0347/image/5891.jp2
Page 25																											chc0347000228	Text					chc03470002280025001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5891	5891	5892.jp2	/chc0347/image/5892.jp2
Page 26																											chc0347000228	Text					chc03470002280026001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5892	5892	5893.jp2	/chc0347/image/5893.jp2
Page 27																											chc0347000228	Text					chc03470002280027001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5893	5893	5894.jp2	/chc0347/image/5894.jp2
Page 28																											chc0347000228	Text					chc03470002280028001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5894	5894	5895.jp2	/chc0347/image/5895.jp2
Page 29																											chc0347000228	Text					chc03470002280029001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5895	5895	5896.jp2	/chc0347/image/5896.jp2
Page 30																											chc0347000228	Text					chc03470002280030001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5896	5896	5897.jp2	/chc0347/image/5897.jp2
Page 31																											chc0347000228	Text					chc03470002280031001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5897	5897	5898.jp2	/chc0347/image/5898.jp2
Page 32																											chc0347000228	Text					chc03470002280032001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5898	5898	5899.jp2	/chc0347/image/5899.jp2
Page 33																											chc0347000228	Text					chc03470002280033001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5899	5899	5900.jp2	/chc0347/image/5900.jp2
Page 34																											chc0347000228	Text					chc03470002280034001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5900	5900	5901.jp2	/chc0347/image/5901.jp2
Page 35																											chc0347000228	Text					chc03470002280035001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5901	5901	5902.jp2	/chc0347/image/5902.jp2
Page 36																											chc0347000228	Text					chc03470002280036001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5902	5902	5903.jp2	/chc0347/image/5903.jp2
Page 37																											chc0347000228	Text					chc03470002280037001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5903	5903	5904.jp2	/chc0347/image/5904.jp2
Page 38																											chc0347000228	Text					chc03470002280038001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5904	5904	5905.jp2	/chc0347/image/5905.jp2
Page 39																											chc0347000228	Text					chc03470002280039001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5905	5905	5906.jp2	/chc0347/image/5906.jp2
Page 40																											chc0347000228	Text					chc03470002280040001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5906	5906	5907.jp2	/chc0347/image/5907.jp2
Page 41																											chc0347000228	Text					chc03470002280041001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5907	5907	5908.jp2	/chc0347/image/5908.jp2
Page 42																											chc0347000228	Text					chc03470002280042001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5908	5908	5909.jp2	/chc0347/image/5909.jp2
Page 43																											chc0347000228	Text					chc03470002280043001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5909	5909	5910.jp2	/chc0347/image/5910.jp2
Page 44																											chc0347000228	Text					chc03470002280044001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5910	5910	5911.jp2	/chc0347/image/5911.jp2
Page 45																											chc0347000228	Text					chc03470002280045001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5911	5911	5912.jp2	/chc0347/image/5912.jp2
Page 46																											chc0347000228	Text					chc03470002280046001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5912	5912	5913.jp2	/chc0347/image/5913.jp2
Page 47																											chc0347000228	Text					chc03470002280047001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5913	5913	5914.jp2	/chc0347/image/5914.jp2
Page 48																											chc0347000228	Text					chc03470002280048001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5914	5914	5915.jp2	/chc0347/image/5915.jp2
Page 49																											chc0347000228	Text					chc03470002280049001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5915	5915	5916.jp2	/chc0347/image/5916.jp2
Page 50																											chc0347000228	Text					chc03470002280050001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5916	5916	5917.jp2	/chc0347/image/5917.jp2
Page 51																											chc0347000228	Text					chc03470002280051001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5917	5917	5918.jp2	/chc0347/image/5918.jp2
Page 52																											chc0347000228	Text					chc03470002280052001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5918	5918	5919.jp2	/chc0347/image/5919.jp2
Page 53																											chc0347000228	Text					chc03470002280053001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5919	5919	5920.jp2	/chc0347/image/5920.jp2
Page 54																											chc0347000228	Text					chc03470002280054001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5920	5920	5921.jp2	/chc0347/image/5921.jp2
Page 55																											chc0347000228	Text					chc03470002280055001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5921	5921	5922.jp2	/chc0347/image/5922.jp2
Page 56																											chc0347000228	Text					chc03470002280056001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5922	5922	5923.jp2	/chc0347/image/5923.jp2
Page 57																											chc0347000228	Text					chc03470002280057001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5923	5923	5924.jp2	/chc0347/image/5924.jp2
Page 58																											chc0347000228	Text					chc03470002280058001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5924	5924	5925.jp2	/chc0347/image/5925.jp2
Page 59																											chc0347000228	Text					chc03470002280059001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5925	5925	5926.jp2	/chc0347/image/5926.jp2
Page 60																											chc0347000228	Text					chc03470002280060001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5926	5926	5927.jp2	/chc0347/image/5927.jp2
Page 61																											chc0347000228	Text					chc03470002280061001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5927	5927	5928.jp2	/chc0347/image/5928.jp2
Page 62																											chc0347000228	Text					chc03470002280062001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5928	5928	5929.jp2	/chc0347/image/5929.jp2
Page 63																											chc0347000228	Text					chc03470002280063001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5929	5929	5930.jp2	/chc0347/image/5930.jp2
Page 64																											chc0347000228	Text					chc03470002280064001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5930	5930	5931.jp2	/chc0347/image/5931.jp2
Page 65																											chc0347000228	Text					chc03470002280065001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5931	5931	5932.jp2	/chc0347/image/5932.jp2
Page 66																											chc0347000228	Text					chc03470002280066001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5932	5932	5933.jp2	/chc0347/image/5933.jp2
Page 67																											chc0347000228	Text					chc03470002280067001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5933	5933	5934.jp2	/chc0347/image/5934.jp2
Page 68																											chc0347000228	Text					chc03470002280068001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5934	5934	5935.jp2	/chc0347/image/5935.jp2
Page 69																											chc0347000228	Text					chc03470002280069001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5935	5935	5936.jp2	/chc0347/image/5936.jp2
Page 70																											chc0347000228	Text					chc03470002280070001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5936	5936	5937.jp2	/chc0347/image/5937.jp2
Page 71																											chc0347000228	Text					chc03470002280071001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5937	5937	5938.jp2	/chc0347/image/5938.jp2
Page 72																											chc0347000228	Text					chc03470002280072001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5938	5938	5939.jp2	/chc0347/image/5939.jp2
Page 73																											chc0347000228	Text					chc03470002280073001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5939	5939	5940.jp2	/chc0347/image/5940.jp2
Page 74																											chc0347000228	Text					chc03470002280074001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5940	5940	5941.jp2	/chc0347/image/5941.jp2
Page 75																											chc0347000228	Text					chc03470002280075001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5941	5941	5942.jp2	/chc0347/image/5942.jp2
Page 76																											chc0347000228	Text					chc03470002280076001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5942	5942	5943.jp2	/chc0347/image/5943.jp2
Page 77																											chc0347000228	Text					chc03470002280077001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5943	5943	5944.jp2	/chc0347/image/5944.jp2
Page 78																											chc0347000228	Text					chc03470002280078001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5944	5944	5945.jp2	/chc0347/image/5945.jp2
Page 79																											chc0347000228	Text					chc03470002280079001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5945	5945	5946.jp2	/chc0347/image/5946.jp2
Page 80																											chc0347000228	Text					chc03470002280080001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5946	5946	5947.jp2	/chc0347/image/5947.jp2
Page 81																											chc0347000228	Text					chc03470002280081001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5947	5947	5948.jp2	/chc0347/image/5948.jp2
Page 82																											chc0347000228	Text					chc03470002280082001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5948	5948	5949.jp2	/chc0347/image/5949.jp2
Page 83																											chc0347000228	Text					chc03470002280083001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5949	5949	5950.jp2	/chc0347/image/5950.jp2
Page 84																											chc0347000228	Text					chc03470002280084001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5950	5950	5951.jp2	/chc0347/image/5951.jp2
Page 85																											chc0347000228	Text					chc03470002280085001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5951	5951	5952.jp2	/chc0347/image/5952.jp2
Page 86																											chc0347000228	Text					chc03470002280086001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5952	5952	5953.jp2	/chc0347/image/5953.jp2
Page 87																											chc0347000228	Text					chc03470002280087001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5953	5953	5954.jp2	/chc0347/image/5954.jp2
Page 88																											chc0347000228	Text					chc03470002280088001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5954	5954	5955.jp2	/chc0347/image/5955.jp2
