Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Povenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 12																											chc5155000371						chc51550003710012001	Image	84939314 Bytes	4264	6640	2471681390	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710012001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2562	2562	2563.jp2	/chc5155/image/2563.jp2
Page 13																											chc5155000371						chc51550003710013001	Image	84939314 Bytes	4264	6640	2112125480	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710013001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2563	2563	2564.jp2	/chc5155/image/2564.jp2
Page 14																											chc5155000371						chc51550003710014001	Image	89780402 Bytes	4464	6704	2643469992	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710014001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2564	2564	2565.jp2	/chc5155/image/2565.jp2
Page 15																											chc5155000371						chc51550003710015001	Image	86240690 Bytes	4288	6704	1802782110	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710015001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2565	2565	2566.jp2	/chc5155/image/2566.jp2
Page 16																											chc5155000371						chc51550003710016001	Image	90585266 Bytes	4472	6752	1178840133	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710016001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2566	2566	2567.jp2	/chc5155/image/2567.jp2
Page 17																											chc5155000371						chc51550003710017001	Image	87226418 Bytes	4296	6768	1464851234	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710017001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2567	2567	2568.jp2	/chc5155/image/2568.jp2
Page 18																											chc5155000371						chc51550003710018001	Image	92424242 Bytes	4552	6768	3272184202	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710018001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2568	2568	2569.jp2	/chc5155/image/2569.jp2
Page 19																											chc5155000371						chc51550003710019001	Image	86089394 Bytes	4240	6768	3283227370	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710019001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2569	2569	2570.jp2	/chc5155/image/2570.jp2
Page 20																											chc5155000371						chc51550003710020001	Image	91774514 Bytes	4520	6768	1648632174	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710020001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2570	2570	2571.jp2	/chc5155/image/2571.jp2
Page 21																											chc5155000371						chc51550003710021001	Image	85602098 Bytes	4216	6768	738960081	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710021001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2571	2571	2572.jp2	/chc5155/image/2572.jp2
Page 22																											chc5155000371						chc51550003710022001	Image	93188978 Bytes	4552	6824	7472419	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710022001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2572	2572	2573.jp2	/chc5155/image/2573.jp2
Page 23																											chc5155000371						chc51550003710023001	Image	85035314 Bytes	4144	6840	2500371586	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710023001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2573	2573	2574.jp2	/chc5155/image/2574.jp2
Page 24																											chc5155000371						chc51550003710024001	Image	90747698 Bytes	4496	6728	2619516482	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710024001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2574	2574	2575.jp2	/chc5155/image/2575.jp2
Page 25																											chc5155000371						chc51550003710025001	Image	84773234 Bytes	4200	6728	2842542734	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710025001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2575	2575	2576.jp2	/chc5155/image/2576.jp2
Page 26																											chc5155000371						chc51550003710026001	Image	90747698 Bytes	4496	6728	868109140	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710026001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2576	2576	2577.jp2	/chc5155/image/2577.jp2
Page 27																											chc5155000371						chc51550003710027001	Image	84773234 Bytes	4200	6728	879719441	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710027001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2577	2577	2578.jp2	/chc5155/image/2578.jp2
Page 28																											chc5155000371						chc51550003710028001	Image	90747698 Bytes	4496	6728	299177558	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710028001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2578	2578	2579.jp2	/chc5155/image/2579.jp2
Page 29																											chc5155000371						chc51550003710029001	Image	84288818 Bytes	4176	6728	969234330	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710029001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2579	2579	2580.jp2	/chc5155/image/2580.jp2
Page 30																											chc5155000371						chc51550003710030001	Image	91232114 Bytes	4520	6728	1913472902	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710030001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2580	2580	2581.jp2	/chc5155/image/2581.jp2
Page 31																											chc5155000371						chc51550003710031001	Image	86226482 Bytes	4272	6728	218712325	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710031001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2581	2581	2582.jp2	/chc5155/image/2582.jp2
Page 32																											chc5155000371						chc51550003710032001	Image	92846834 Bytes	4600	6728	58664695	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710032001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2582	2582	2583.jp2	/chc5155/image/2583.jp2
Page 33																											chc5155000371						chc51550003710033001	Image	85580594 Bytes	4240	6728	2783138889	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710033001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2583	2583	2584.jp2	/chc5155/image/2584.jp2
Page 34																											chc5155000371						chc51550003710034001	Image	94995890 Bytes	4624	6848	2772055111	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710034001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2584	2584	2585.jp2	/chc5155/image/2585.jp2
Page 35																											chc5155000371						chc51550003710035001	Image	85727858 Bytes	4168	6856	2594274029	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710035001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2585	2585	2586.jp2	/chc5155/image/2586.jp2
Page 36																											chc5155000371						chc51550003710036001	Image	95324594 Bytes	4640	6848	194303101	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710036001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2586	2586	2587.jp2	/chc5155/image/2587.jp2
Page 37																											chc5155000371						chc51550003710037001	Image	87866930 Bytes	4272	6856	1965592861	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710037001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2587	2587	2588.jp2	/chc5155/image/2588.jp2
Page 38																											chc5155000371						chc51550003710038001	Image	96827570 Bytes	4648	6944	2069104382	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710038001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2588	2588	2589.jp2	/chc5155/image/2589.jp2
Page 39																											chc5155000371						chc51550003710039001	Image	87095090 Bytes	4176	6952	3217117273	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710039001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2589	2589	2590.jp2	/chc5155/image/2590.jp2
Page 40																											chc5155000371						chc51550003710040001	Image	98542514 Bytes	4512	7280	345674805	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710040001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2590	2590	2591.jp2	/chc5155/image/2591.jp2
Page 41																											chc5155000371						chc51550003710041001	Image	86469554 Bytes	4320	6672	2635519893	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710041001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2591	2591	2592.jp2	/chc5155/image/2592.jp2
Page 42																											chc5155000371						chc51550003710042001	Image	82226738 Bytes	4168	6576	3529194468	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003710042001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2592	2592	2593.jp2	/chc5155/image/2593.jp2
Pensamiento político del Presidente Batista a través de su propia palabra			Batista y Zaldivar, Fulgencio, 1901-1973&lt;br&gt;González del Valle Rios, Antolín				Pamphlets		1973						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: B. Correspondents E-L.	Box No.: 2, Folder Title: González del Valle, Antolín: Correspondence by others, Publications.								chc5155000371	Text					chc5155000371											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2593	2593	2594.cpd	/chc5155/image/2594.cpd
Page 1																											chc5155000381						chc51550003810001001	Image	108202034 Bytes	5304	6800	434114686	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003810001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2594	2594	2595.jp2	/chc5155/image/2595.jp2
Page 2																											chc5155000381						chc51550003810002001	Image	109402802 Bytes	5344	6824	1553888032	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003810002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2595	2595	2596.jp2	/chc5155/image/2596.jp2
Page 3																											chc5155000381						chc51550003810003001	Image	108202034 Bytes	5304	6800	1010665865	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550003810003001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2596	2596	2597.jp2	/chc5155/image/2597.jp2
Letter: Coral Gables, Florida, March 25, 1965: González Puente, José: Correspondence to Fulgencio Batista							Correspondence		1965-03-25						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: B. Correspondents E-L.	Box No.: 2, Folder Title: González Puente, José: Correspondence to Fulgencio Batista.								chc5155000381	Text					chc5155000381											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2597	2597	2598.cpd	/chc5155/image/2598.cpd
Page 1																											chc5155000439						chc51550004390001001	Image	109586738 Bytes	5328	6856	3779568841	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550004390001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2598	2598	2599.jp2	/chc5155/image/2599.jp2
Page 2																											chc5155000439						chc51550004390002001	Image	109402802 Bytes	5344	6824	32506669	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550004390002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2599	2599	2600.jp2	/chc5155/image/2600.jp2
Page 3																											chc5155000439						chc51550004390003001	Image	109402802 Bytes	5344	6824	1755687950	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550004390003001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2600	2600	2601.jp2	/chc5155/image/2601.jp2
Letter to Grolier International, Inc., Madrid, [Spain], April 18, 1972		Hernández-Volta, Jorge					Correspondence		1972-04-18						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: B. Correspondents E-L.	Box No.: 2, Folder Title: Hernández-Volta, Jorge: Correspondence by others.								chc5155000439	Text					chc5155000439											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2601	2601	2602.cpd	/chc5155/image/2602.cpd
Page 1																											chc5155000447						chc51550004470001001	Image	109018034 Bytes	5344	6800	1452936173	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550004470001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2602	2602	2603.jp2	/chc5155/image/2603.jp2
Page 2																											chc5155000447						chc51550004470002001	Image	89400242 Bytes	5352	5568	2874394080	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550004470002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2603	2603	2604.jp2	/chc5155/image/2604.jp2
Page 3																											chc5155000447						chc51550004470003001	Image	30555122 Bytes	5464	1864	423180022	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550004470003001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2604	2604	2605.jp2	/chc5155/image/2605.jp2
Letter: Estoril, [Portugal], October 7, 1965: Márquez-Sterling, Carlos: Correspondence from Fulgencio Batista							Correspondence		1965-10-07						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: C. Correspondents M-Q.	Box No.: 2, Folder Title: Márquez-Sterling, Carlos: Correspondence from Fulgencio Batista.								chc5155000447	Text					chc5155000447											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2605	2605	2606.cpd	/chc5155/image/2606.cpd
Page 1																											chc5155000532						chc51550005320001001	Image	114458162 Bytes	5488	6952	309124104	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550005320001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2606	2606	2607.jp2	/chc5155/image/2607.jp2
Page 2																											chc5155000532						chc51550005320002001	Image	113170802 Bytes	5464	6904	583719519	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550005320002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2607	2607	2608.jp2	/chc5155/image/2608.jp2
Page 3																											chc5155000532						chc51550005320003001	Image	114458162 Bytes	5488	6952	1876756808	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550005320003001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2608	2608	2609.jp2	/chc5155/image/2609.jp2
Letter: Miami, Florida, April 30, 1965: Menocal, Raúl: Correspondence to Fulgencio Batista							Correspondence		1965-4-30						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: C. Correspondents M-Q.	Box No.: 3, Folder Title: Menocal, Raúl: Correspondence to Fulgencio Batista.								chc5155000532	Text					chc5155000532											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2609	2609	2610.cpd	/chc5155/image/2610.cpd
Page 1																											chc5155000486						chc51550004860001001	Image	107748722 Bytes	5288	6792	2533449370	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550004860001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2610	2610	2611.jp2	/chc5155/image/2611.jp2
