Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Digital ID	Date Digital	Hardware	Software	Directory	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 6																											chc5252000382	Text	chc52520003820006001					image/tiff	54630588 Bytes	3452	5273	192034315	RGB	8	600	chc52520003820006001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1637	1637	1655.jp2	/chc5252/image/1655.jp2
Page 7																											chc5252000382	Text	chc52520003820007001					image/tiff	55478960 Bytes	3501	5280	3109208174	RGB	8	600	chc52520003820007001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1638	1638	1656.jp2	/chc5252/image/1656.jp2
Page 8																											chc5252000382	Text	chc52520003820008001					image/tiff	55336660 Bytes	3490	5283	4264017019	RGB	8	600	chc52520003820008001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1639	1639	1657.jp2	/chc5252/image/1657.jp2
Page 9																											chc5252000382	Text	chc52520003820009001					image/tiff	55236736 Bytes	3491	5272	2167772716	RGB	8	600	chc52520003820009001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1640	1640	1658.jp2	/chc5252/image/1658.jp2
Page 10																											chc5252000382	Text	chc52520003820010001					image/tiff	55698200 Bytes	3493	5313	1594198462	RGB	8	600	chc52520003820010001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1641	1641	1659.jp2	/chc5252/image/1659.jp2
Page 11																											chc5252000382	Text	chc52520003820011001					image/tiff	54893620 Bytes	3464	5280	655167833	RGB	8	600	chc52520003820011001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1642	1642	1660.jp2	/chc5252/image/1660.jp2
Page 12																											chc5252000382	Text	chc52520003820012001					image/tiff	55264360 Bytes	3471	5305	1403894824	RGB	8	600	chc52520003820012001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1643	1643	1661.jp2	/chc5252/image/1661.jp2
Simiente, Organo Oficial del Centro Cubano de Nueva York, Nov - Dec. 1959	Simiente, Official Organ of the Cuban Center of New York	Centro Cubano de Nueva York				Pamphlets; Centro Cubano de Nueva York	Pamphlets	Centro Cubano de Nueva York	1959-11	1950-1960	New York (New York)	1 pamphlet; 22 x 14.2 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 13; Folder No. 5; Folder Title: Pamphlet. "Simiente," Órgano Oficial del Centro Cubano de Nueva York; Folder Date: Nov-Dec 1959			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5252000382	Text		2012-05-03				image/tiff										2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1644	1644	1662.cpd	/chc5252/image/1662.cpd
View of Catedral de La Habana and El Morro Fortress					Written on verso: "Scenes in Cuba - Vistas Cubanas, No. 56; The Cathedral in which the Remains of Columbus are deposited, with the entrance of the harbor and the Morro castle in the distance; Catedral, donde estan los restos de Cristobal Colon; con la entrada del puerto y el Castillo del Morro en la distancia; Published by E. Anthony, 501 Broadway, New York"	Catedral de La Habana; Catholic church buildings; Castillo del Morro (Havana, Cuba); Forts and fortifications	Photographs; Stereographs	E. Anthony			Havana (Cuba)	1 b&w photograph; 8.3 x 17.3 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003730001001	2012-05-03				image/tiff	25459860 Bytes	4173	2032	192679374	RGB	8	600	chc52520003730001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1645	1645	1629.jp2	/chc5252/image/1629.jp2
Street view of Iglesia de Santo Domingo (background) and the Treasury Building (at right) in Havana, Cuba					Written on verso: "Scenes in Cuba - Vistas Cubanas, No. 6; View of the Treasury Building from the Plaza, with the Church of San Domingo in the distance. Havana; Vista de la Intendencia, desde la Plaza, con la Iglesia de Santo Domingo en la distancia. Habana; Published by E. Anthony, 501 Broadway, New York"	Iglesia y Convento de Santo Domingo (Havana, Cuba); Catholic church buildings; Buildings -- Cuba -- Havana; Streets -- Cuba -- Havana	Photographs; Stereographs	E. Anthony			Havana (Cuba)	1 b&w photograph; 8.3 x 17.3 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003760001001	2012-05-03				image/tiff	25495248 Bytes	4144	2049	646267590	RGB	8	600	chc52520003760001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1646	1646	1637.jp2	/chc5252/image/1637.jp2
Street scene of Spanish troops returning from mass					Written on verso: "Scenes in Cuba - Vistas cubanas, No. 39; A Street View - from the Dominica. A company of Spanish troops returning from Mass; Vista en la calle 'La Dominica.' Tropa volviendo de Misa; Published by E. Anthony, 501 Broadway, New York"	Soldiers -- Spain; Streets -- Cuba -- Havana; Buildings -- Cuba -- Havana	Photographs; Stereographs	E. Anthony			Havana (Cuba)	1 b&w photograph; 8.3 x 17.3 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003640001001	2012-05-03				image/tiff	25229292 Bytes	4137	2031	2741469492	RGB	8	600	chc52520003640001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1647	1647	1639.jp2	/chc5252/image/1639.jp2
View of Bailén's bridge in Matanzas, Cuba					Written on verso: Scenes in Cuba - Vistas Cubanas, No. 112; View of the bridge of Bailen at Matanzas; Vista del Puente de Bailen. Matanzas; Published by E. Anthony, 501 Broadway, New York"; Bailén is a neighborhood in Matanzas.	Bridges -- Cuba; Buildings -- Cuba; Matanzas (Cuba)	Photographs; Stereographs	E. Anthony			Matanzas (Cuba)	1 b&w photograph; 8.3 x 17 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003690001001	2012-05-03				image/tiff	24911524 Bytes	4085	2031	4263054193	RGB	8	600	chc52520003690001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1648	1648	1633.jp2	/chc5252/image/1633.jp2
View of Plaza de Armas in Havana, Cuba					Written on verso: "Scenes in Cuba - Vistas Cubanas, No. 146; The Plaza de Armes, Havana; Plaza de Armes, Habana; Published by E. & H. T. Anthony & Co., American and Foreign Stereoscopic Emporium, 501 Broadway, New York"	Plaza de Armas (Havana, Cuba); Palms; Buildings -- Cuba -- Havana	Photographs; Stereographs	E. & H. T. Anthony & Co.			Havana (Cuba)	1 b&w photograph; 8.3 x 17.1 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003650001001	2012-05-03				image/tiff	24868612 Bytes	4096	2022	2338297651	RGB	8	600	chc52520003650001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1649	1649	1636.jp2	/chc5252/image/1636.jp2
Panoramic view of Havana from La Cabaña Fortress					Written on front; "69, General View of Havana"	Panoramic views; La Cabaña Fortress (Havana, Cuba); Buildings -- Cuba -- Havana; Harbors; Ships	Cityscape Photographs				Havana (Cuba)	1 b&w photograph; 25.5 x 30.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 13; Folder No. 4; Folder Title: General view of Havana; Folder Date: n.d.			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003810001001	2012-05-03				image/tiff	135401236 Bytes	7340	6148	2757489889	RGB	8	600	chc52520003810001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1650	1650	1638.jp2	/chc5252/image/1638.jp2
Cigar label from Calixto López cigar factory		Fábrica de Cigarrillos y Picaduras Calixto López			Written on front: "Fábrica de Cigarrillos y Picaduras Calixto López; Tostado; Habana; Camelias, Hebra Brea; Gran FAca. de Cigarillos, I. Agramonte 702; Proveedor de la Real Casa; Hecho en Cuba; Competencia en Calidad, elaborados con las picaduras de la VUELTA ABAJO de nuestra Fábrica de Tabacos, Calixto López y Ca."	Cigars -- Cuba -- Havana; Fábrica de Cigarrillos y Picaduras Calixto López	Promotional materials				Havana (Cuba)	1 cigar label; 20.8 x 10.1 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 13; Folder No. 3; Folder Title: Cigar box label. Fábrica de cigarrillos y picaduras Calixto López; Folder Date: n.d.			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	chc52520003800001001	2012-05-03				image/tiff	37560352 Bytes	2501	5003	1839811382	RGB	8	600	chc52520003800001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1651	1651	1640.jp2	/chc5252/image/1640.jp2
View of plantation workers drying bagasse					Written on verso: "Scenes in Cuba - Vistas Cubanas, No. 119; Plantation Scene. Drying the Bagasse; Escena de Ingenio. Secando el bagazo; Published by E. Anthony, 501 Broadway, New York"	Plantation workers; Sugarcane; Sugar factories; Cuba	Photographs; Stereographs	E. Anthony			Cuba	1 b&w photograph; 8.4 x 17.3 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003680001001	2012-05-03				image/tiff	25923488 Bytes	4157	2077	3379594784	RGB	8	600	chc52520003680001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1652	1652	1626.jp2	/chc5252/image/1626.jp2
View of cannons at La Cabaña Fortress in Havana, Cuba					Written on verso: "Scenes in Cuba - Vistas Cubanas, No. 33; View of the Ramparts of the Cabaña. Havana; Vista de las murallas de la Cabaña. Habana; from James Cremer's Stereoscopic Emporium, 18 South Eight St., Philad'a. Photo-Miniatures in every style. Family groups taken for the Stereoscopic"	Forts and fortifications; Cannons; La Cabaña Fortress (Havana, Cuba)	Photographs; Stereographs	James Cremer's Stereoscopic Emporium			Havana (Cuba)	1 b&w photograph; 8.3 x 17.3 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003670001001	2012-05-03				image/tiff	25003644 Bytes	4145	2009	2089377525	RGB	8	600	chc52520003670001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1653	1653	1632.jp2	/chc5252/image/1632.jp2
View of O'Reilly Street in Havana, Cuba					Written on verso: "Scenes in Cuba - Vistas Cubanas, No. 37; The Calle de Oreilly, one of the principal business streets in Havana; Calle Oreilly, una de las calles principales de la Habana; Published by E. Anthony, 501 Broadway, New York"	Streets -- Cuba -- Havana; Buildings -- Cuba -- Havana	Photographs; Stereographs	E. Anthony			Havana (Cuba)	1 b&w photograph; 8.3 x 17.3 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003720001001	2012-05-03				image/tiff	25028508 Bytes	4145	2011	2670550338	RGB	8	600	chc52520003720001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1654	1654	1634.jp2	/chc5252/image/1634.jp2
Rosa Puig y Fayamo					Written on verso: "Rosa Puig y Fayamo (Nenita) mi abuela por parte de mi padre; Cohner, O'Reilly, No. 62, Entre Habana y Compostela, Habana"	Photography of women; Portrait photography; Cabinet photographs -- 1870-1880	Portrait photographs				Havana (Cuba)	1 b&w photograph; 10.7 x 6.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 13; Folder No. 2; Folder Title: Rosa Puig y Fayamo; Folder Date: n.d.			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003790001001	2012-05-03				image/tiff	11894804 Bytes	1531	2585	3287216177	RGB	8	600	chc52520003790001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1655	1655	1624.jp2	/chc5252/image/1624.jp2
Scene at a Cuban plantation					Written on verso: "Scenes in Cuba - Vistas Cubanas, No. 121; Plantation Scene. The cattle pen; Escena de campo. El Corral; Published by E. Anthony, 501 Broadway, New York"	Plantations -- Cuba; Plantation workers; Cattle	Photographs; Stereographs	E. Anthony			Cuba	1 b&w photograph; 8.3 x 17.3 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003740001001	2012-05-03				image/tiff	25916436 Bytes	4176	2067	4136657329	RGB	8	600	chc52520003740001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1656	1656	1625.jp2	/chc5252/image/1625.jp2
Scene at Obispo Street in Havana, Cuba					Written on verso: "Havana, Obispo St., A main business street in the old Spanish section. One - Ford wide and looks at the sidewalks"	Streets -- Cuba -- Havana; Automobiles; Sidewalks	Photographs; Stereographs				Havana (Cuba)	1 b&w photograph; 8.8 x 17.8 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003770001001	2012-05-03				image/tiff	27819528 Bytes	4268	2171	1478127345	RGB	8	600	chc52520003770001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1657	1657	1635.jp2	/chc5252/image/1635.jp2
Partial view of a plaza in Havana, Cuba					Written on verso: "Scenes in Cuba - Vistas Cubanas, 4; View on the Plaza. Havana; Vista en la Plaza. Habana; Published by E. Anthony, 501 Broadway, New York"	Plazas -- Cuba -- Havana	Photographs; Stereographs	E. Anthony			Havana (Cuba)	1 b&w photograph; 8.4 x 17.2 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003750001001	2012-05-03				image/tiff	25357344 Bytes	4148	2036	3161541230	RGB	8	600	chc52520003750001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1658	1658	1630.jp2	/chc5252/image/1630.jp2
View of El Templete in Havana, Cuba					Written on verso: "Scenes in Cuba - Vistas Cubanas, No. 8; The Grecian Chapel built on the spot where Columbus first said mass; La Capilla Griega construida sobre el lugar en que Colón celebró la primera misa en la Ysla; Published by E. Anthony, 501 Broadway, New York"	Monuments -- Cuba -- Havana; Columbus, Christopher; Streets -- Cuba -- Havana	Photographs; Stereographs	E. Anthony			Havana (Cuba)	1 b&w photograph; 8.3 x 17.2 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003710001001	2012-05-03				image/tiff	25345016 Bytes	4158	2030	3777958091	RGB	8	600	chc52520003710001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1659	1659	1631.jp2	/chc5252/image/1631.jp2
View of Calzada del Monte Street in Havana, Cuba					Written on verso: "Scenes in Cuba - Vistas Cubanas, 93; Instantaneous View. The Calzada del Monte; Vista Instantánea. Calzada del Monte; Published by E. Anthony, 501 Broadway, New York"	Streets -- Cuba -- Havana; Buildings -- Cuba -- Havana; Horse-drawn vehicles	Photographs; Stereographs	E. Anthony			Havana (Cuba)	1 b&w photograph; 8.3 x 17.2 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 12			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003700001001	2012-05-03				image/tiff	25712292 Bytes	4139	2069	634550756	RGB	8	600	chc52520003700001001.tif		2012-05-21	2012-05-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1660	1660	1627.jp2	/chc5252/image/1627.jp2
