Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Color recognition chart		Bolton, Theodore, b. 1889			Inscribed on front: "COLOR RECOGNITION."; "Chart showing the order in which colors are recognized as they approach the center of the field of vision. All colors are recognized in the central region."	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Colors; Charts, diagrams, etc.	Charts					1 chart	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Color Charts			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004220001001	image		image/tiff				109451688 Bytes	5336	6836	1130715751	RGB	8	600	asm00340004220001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/406	406	378.jp2	/asm0034/image/378.jp2
Illustration of a fairy tale		Bolton, Theodore, b. 1889			Inscribed on front: "Th. Bolton"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: Untitled, N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004840001001	image		image/tiff				186746092 Bytes	6736	9240	99019	RGB	8	600	asm00340004840001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/407	407	393.jp2	/asm0034/image/393.jp2
Pegasus		Bolton, Theodore, b. 1889			Inscribed on front: "ET EGO PICTOR SUM"; "THE LIBRARY OF THEODORE BOLTON"; Written on verso: "Designed by Theodore Bolton 27/271"	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards	Illustrations					1 illustration	eng; lat		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004120001001	image		image/tiff				14470120 Bytes	2143	2247	2083783491	RGB	8	600	asm00340004120001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/408	408	461.jp2	/asm0034/image/461.jp2
Arch		Bolton, Theodore, b. 1889			Inscribed on front: "Theodore Bolton"; "THE SEASON'S GREETINGS HELEN AND THEODORE BOLTON"	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards; Arches	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004030001001	image		image/tiff				28752396 Bytes	2541	3769	494384593	RGB	8	600	asm00340004030001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/409	409	383.jp2	/asm0034/image/383.jp2
Man with a flat cap, Maryland		Bolton, Theodore, b. 1889			Written on front: "Maryland June 1721"; "Th. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Maryland	Sketches				Maryland	1 sketch	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004420001001	image		image/tiff				88200672 Bytes	4817	6102	3511391807	RGB	8	600	asm00340004420001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/410	410	453.jp2	/asm0034/image/453.jp2
Richard Wagner		Bolton, Theodore, b. 1889		Copied after Franz von Lenbach's "portrait of Richard Wagne"	Written on front: "Lenbach"; "copy Th. Bolton 1912"; "Richard Wagner after Lenbach"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Artworks; Portraits; Lenbach, Franz von, 1836-1904; Wagner, Richard, 1813-1883	Sketches		1912	1910-1920		1 sketch	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Artwork copied by Theodore Bolton			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340003910001001	image		image/tiff				133801540 Bytes	6118	7290	2422096774	RGB	8	600	asm00340003910001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/411	411	428.jp2	/asm0034/image/428.jp2
Duet		Bolton, Theodore, b. 1889			Written on front: "The Duet"; "Elisabeth"; "Laetitia"; "Bath"; "1917 TB."	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Duets	Sketches		1917	1910-1920		1 sketch	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004320001001	image		image/tiff				49950068 Bytes	5016	3318	3105231708	RGB	8	600	asm00340004320001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/412	412	417.jp2	/asm0034/image/417.jp2
Portrait of David Chambers Meary		Bolton, Theodore, b. 1889			Written on front: "David Chambers Meary"; "Th. Bolton July 1921"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Portraits; Meary, David Chambers	Sketches		1921-07	1920-1930		1 sketch	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004430001001	image		image/tiff				144055764 Bytes	6052	7933	3907759724	RGB	8	600	asm00340004430001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/413	413	387.jp2	/asm0034/image/387.jp2
Puss in Boots		Bolton, Theodore, b. 1889			Written on front: "PUSS IN BOOTS (TAIL PIECE)"; Written on verso: "THEODORE BOLTON 74 Charles St. NEW YORK CITY"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Puss in Boots (Tale); Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: Puss in Boots (Tail Piece), N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004710001001	image		image/tiff				171189176 Bytes	9201	6201	3580088453	RGB	8	600	asm00340004710001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/414	414	416.jp2	/asm0034/image/416.jp2
Rectangle diagram		Bolton, Theodore, b. 1889			Inscribed on front: "THE CONSTRUCTION OF RECTANGLES"; "Square"; "√5"; "Root 2"; "Root 3"; "Root 4"; "Root 5"; "Whirling Square"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Charts, diagrams, etc.	Diagrams					1 diagram	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Color Charts			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004280001001	image		image/tiff				106361808 Bytes	6868	5161	1621037426	RGB	8	600	asm00340004280001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/415	415	376.jp2	/asm0034/image/376.jp2
Photocopy of Bolton's sketches		Bolton, Theodore, b. 1889			Inscribed on front: "Gulf Stream Clouds Sept 1930 T. Bolton"; "Sept 1930 T. Bolton"; "Coconut Grove Florida Sept 1930 T. Bolton"; "Sept 1930 T. Bolton"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Sketches			1930-1940		4 sketches	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Photocopies of some of Bolton's artwork			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004480001001	image		image/tiff				127593452 Bytes	8072	5268	1972506013	RGB	8	600	asm00340004480001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/416	416	433.jp2	/asm0034/image/433.jp2
Color scale		Bolton, Theodore, b. 1889			Inscribed on front: "THE SCALE of HUES"; "YELLOW"; "YELLOW GREEN"; "GREEN"; "GREEN BLUE"; "BLUE"; "BLUE VIOLET"; "VIOLET"; "VIOLET RED"; "RED"; "RED ORANGE"; "ORANGE"; "YELLOW ORANGE"; "YELLOW"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Colors; Charts, diagrams, etc.	Charts					1 chart	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Color Charts			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004230001001	image		image/tiff				111324880 Bytes	5417	6849	1938143414	RGB	8	600	asm00340004230001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/417	417	377.jp2	/asm0034/image/377.jp2
Theodore Bolton		Tolman, R.P.			Written on verso: "Theodore Bolton 1925"; "Photo by R.P. Tolman 3451 Mt Pleasant St Wash. D.C."	Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Photographs		1925	1920-1930	Washington (D.C.)	1 b&w photograph; 10.4 x 14.5 cm.	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 3; Folder Title: Photos of Theodore Bolton + Wife			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004590001001	image		image/tiff				28406600 Bytes	2629	3599	4066029869	RGB	8	600	asm00340004590001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/418	418	457.jp2	/asm0034/image/457.jp2
Puss in Boots		Bolton, Theodore, b. 1889			Inscribed on front: "TB"; Written on front: "PUSS - IN - BOOTS"; Written on verso: "THEODORE BOLTON 74 Charles St. NEW YORK CITY"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Puss in Boots (Tale); Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: Puss in Boots, N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004720001001	image		image/tiff				190189428 Bytes	9300	6816	2998686086	RGB	8	600	asm00340004720001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/419	419	400.jp2	/asm0034/image/400.jp2
Cinderella		Bolton, Theodore, b. 1889			Inscribed on front: "TB"; Written on front: "CINDERELLA (HEADING)"; Written on verso: "THEODORE BOLTON 74 Charles St. NEW YORK CITY"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Cinderella (Tale); Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Cinderella (heading) N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004810001001	image		image/tiff				186101248 Bytes	9200	6742	3001900108	RGB	8	600	asm00340004810001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/420	420	445.jp2	/asm0034/image/445.jp2
Puss in Boots		Bolton, Theodore, b. 1889			Inscribed on front: "TB"; Written on front: "PUSS IN BOOTS"; Written on verso: "THEODORE BOLTON 74 Charles St. NEW YORK CITY"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Puss in Boots (Tale); Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: Puss in Boots, N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004700001001	image		image/tiff				164722960 Bytes	8908	6163	3802117627	RGB	8	600	asm00340004700001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/421	421	467.jp2	/asm0034/image/467.jp2
Color chart		Bolton, Theodore, b. 1889			Inscribed on front: "CHART 2 YELLOW and VIOLET"; "HIGH LIGHT"; "LIGHT"; "LOW LIGHT"; "MIDDLE REGISTER"; "HIGH DARK"; "DARK"; "LOW DARK"; "BLACK"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Colors; Charts, diagrams, etc.	Charts					1 chart	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Color Charts			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004260001001	image		image/tiff				111441424 Bytes	5414	6860	2038201852	RGB	8	600	asm00340004260001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/422	422	380.jp2	/asm0034/image/380.jp2
Fisherman on a boat		Bolton, Theodore, b. 1889			Inscribed on front: "Bolton"; Written on front: "6""; Written on verso: "THEODORE BOLTON 2007 H ST N.W. Washington D.C."; "23916"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Sketches					1 sketch	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004380001001	image		image/tiff				70263360 Bytes	5643	4149	3608884347	RGB	8	600	asm00340004380001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/423	423	391.jp2	/asm0034/image/391.jp2
Childhood photograph of Theodore Bolton with his family					Written on verso: "B. MEADE BOLTON, MEADE [BOLTON], THEODORE [BOLTON]"	Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Photographs					1 b&w photograph; 15.2 x 12.6 cm.	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 3; Folder Title: Photographs - Unident			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004630001001	image		image/tiff				35964788 Bytes	3797	3155	844016281	RGB	8	600	asm00340004630001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/424	424	411.jp2	/asm0034/image/411.jp2
First skyscrapers		Bolton, Theodore, b. 1889			Written on front: "1857 5th Ave Hotel New York UTIS ELEVATOR"; "1874 Tribune Bldg rust NEW YORK"; "MASONRY"; "1884 Home Ins. Bldg Col. Jenney Part _ Steel from all"; "1886 Tacoma Holabrid X Roch Complete all steel frame"; "1892 Wainwright St. Louis."	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Skyscrapers	Sketches					1 sketch	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004410001001	image		image/tiff				111594100 Bytes	6900	5390	3057284383	RGB	8	600	asm00340004410001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/425	425	427.jp2	/asm0034/image/427.jp2
