Title	Watch Video	Speaker	Host	Summary	Subjects	Publisher	Date	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Program	Rights	Copyright	Digital ID	Format	Type	Source	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Mervyn Morris introduced by Geoffrey Philp (1993)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1993/1993_R01_01_introduction.rm		Philp, Geoffrey	Geoffrey Philp introduces Jamaican poet Mervyn Morris and describes his poetry.	Morris, Mervyn; Caribbean literature; Literature video	University of Miami English Department	1993	3 min 27 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 1. Fiction and poetry readings, 1993		http://merrick.library.miami.edu/digitalprojects/copyright.html	1993_R01_01_introduction.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1409	1409	1415.jpg	/cwsi/image/1415.jpg
Lorna Goodison introduced by Sandra Paquet (1996)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1996/1996_P04_01_introduction.rm		Solomon, Mervyn; Paquet, Sandra Pouchet	Mervyn Solomon introduces the program and Dr. Sandra Paquet of the University of Miami English Dept.; she introduces Jamaican writer Lorna Goodison. The reading is held at Books and Books bookstore in Miami Beach.	Goodison, Lorna; Caribbean literature; Literature video; Authors, Jamaican	University of Miami English Department	1996	5 min 11 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 4. Poetry and fiction readings, 1996		http://merrick.library.miami.edu/digitalprojects/copyright.html	1996_P04_01_introduction.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1410	1410	1436.jpg	/cwsi/image/1436.jpg
Rawle Frederick, Jean Goulbourne, and Maria van Enckevort interviewed by George Lamming (1992)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1992/1992_P08_entire.rm	Frederick, Rawle; Goulbourne, Jean; Enckevort, Maria van	Lamming, George, 1927-	The panel, featuring Trinidad-born Bermuda resident Rawle Frederick, Jamaican author Jean Goulbourne, and Holland-born writer/politician Maria van Enckevort of St. Martin/Sint Maarten, discusses emigration throughout the Caribbean and peculiarities of writing in each Caribbean space. Enckevort speaks about how politics shaped her writing, and Goulbourne and Frederick agree that having a life outside writing helps to build wider viewpoints. They discuss the carnival and revivalism. Goulborne reads a section of her poem "Mama Soul" and Frederick reads a poem about calypso, and Enckevort responds to these poems about carnival.	Caribbean literature; Literature video; Travelers' writings; Immigrants' writings; Carnival	University of Miami English Department	1992	28 min 02 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 8. Caribbean writers and their art, 1992		http://merrick.library.miami.edu/digitalprojects/copyright.html	1992_P08_entire.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1411	1411	1408.jpg	/cwsi/image/1408.jpg
Zack Bowen introduces five Caribbean writers (1991)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1991/1991_P17_01_introduction.rm		Bowen, Zack R.	University of Miami English Department Chairman Zack R. Bowen introduces Bahamian poet Aurora Ferguson, Barbadian writer Kamau Brathwaite, Virgin Islands poet Sharon Freeman, Trinidadian teacher/writer/theater critic Cynthia James, and Jamaican writer Jean Goulbourne.	Ferguson, Aurora Shante; Brathwaite, Kamau, 1930-; Freeman, Sharon; James, Cynthia; Goulbourne, Jean; Caribbean literature; Literature video	University of Miami English Department	1991	2 min 15 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 17. Caribbean writers and their art, 1991		http://merrick.library.miami.edu/digitalprojects/copyright.html	1991_P17_01_introduction.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1412	1412	1404.jpg	/cwsi/image/1404.jpg
David Dabydeen answers questions from the audience (1994)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1994/1994_P09_06_qanda.rm	Dabydeen, David		David Dabydeen answers questions from the audience. He talks about his concern with the artistry of his writing rather than the ideology, and argues that the reader has more responsibility than the author: the writer has an obligation to "the sovereignty of the imagination," and the reader is obligated not to discover political incorrectness in the text when it was not intended to be there. He dismisses writers who "set out to shock" but explains why he would rather write about violence and conflict than "godliness."	Dabydeen, David; Caribbean literature; Literature video; Authors and readers; Creative writing; Race relations in literature; Creation (Literary, artistic, etc.)	University of Miami English Department	1994	19 min 10 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 9. Fiction and poetry readings, 1994		http://merrick.library.miami.edu/digitalprojects/copyright.html	1994_P09_06_qanda.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1413	1413	1422.jpg	/cwsi/image/1422.jpg
Lorna Goodison reads "To Us, All Flowers are Roses" (1992)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1992/1992_R04_01_introflowers.rm	Goodison, Lorna	Brathwaite, Kamau, 1930-	Kamau Brathwaite introduces award-winning Jamaican poet Lorna Goodison, who reads her poem "To Us, All Flowers are Roses."	Goodison, Lorna; Caribbean literature; Literature video; Jamaican poetry; Landscape -- Poetry	University of Miami English Department	1992	7 min 32 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 4. Readings in Caribbean literature, 1992		http://merrick.library.miami.edu/digitalprojects/copyright.html	1992_R04_01_introflowers.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1414	1414	1411.jpg	/cwsi/image/1411.jpg
Lorna Goodison reads her poetry (1992)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1992/1992_R04_02_poemset1.rm	Goodison, Lorna		Jamaican poet Lorna Goodison reads her poems "Some Things You Do Not Know About Me,” "I Am Becoming My Mother," "Becoming A Tiger,” and “Coir.”	Coir -- Poetry; Caribbean literature; Literature video; Jamaican poetry; Women -- Poetry	University of Miami English Department	1992	11 min 31 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 4. Readings in Caribbean literature, 1992		http://merrick.library.miami.edu/digitalprojects/copyright.html	1992_R04_02_poemset1.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1415	1415	1412.jpg	/cwsi/image/1412.jpg
Zack Bowen introduces four Caribbean writers (1991)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1991/1991_P18_01_introduction.rm		Bowen, Zack R.	University of Miami English Department Chairman Zack R. Bowen introduces Barbadian author George Lamming, Miami poet Joan Kurzban, Kwadwo Kamau of Virginia Commonwealth University, and Guyanese writer Mickey Anderson.	Lamming, George, 1927-; Kurzban, Joan; Kamau, Kwadwo Agymah, 1948-; Anderson, Mickey; Caribbean literature; Literature video	University of Miami English Department	1991	2 min 15 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 18. Caribbean writers and their art, 1991		http://merrick.library.miami.edu/digitalprojects/copyright.html	1991_P18_01_introduction.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1416	1416	1405.jpg	/cwsi/image/1405.jpg
Mervyn Solomon and Laurence Miller: A Presentation by Workshop Participants, July 16, 1993 (1993)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1993/1993_P01_01_introduction.rm	Solomon, Mervyn; Miller, Laurence, 1940-		Mervyn Solomon introduces Dr. Lawrence Miller, Director of the Florida International University (FIU) Library system, who welcomes everyone to the program.  Miller describes FIU’s poetry competition with a $1,000 prize.	Miller, Laurence, 1940-; Caribbean literature; Literature video; Literature -- Competitions; Literary prizes	University of Miami English Department	1993	3 min 38 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 5. Fiction and poetry readings, 1993		http://merrick.library.miami.edu/digitalprojects/copyright.html	1993_P01_01_introduction.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1417	1417	1413.jpg	/cwsi/image/1413.jpg
Maria van Enckevort and Francis Farrier interviewed by Michael Anthony (1992)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1992/1992_P10_entire.rm	Enckevort, Maria van; Farrier, Francis Quamina	Anthony, Michael, 1930-	Trinidadian novelist Michael Anthony interviews Holland-born writer/politician Maria van Enckevort of St. Martin/Sint Maarten and Guyanese dramatist and scriptwriter Francis Farrier. The guests talk about the literary and publishing scene in their countries. Enckevort observes that some Caribbean literature can be more easily translated abroad than others. The panelists discuss the Dutch influences in the Caribbean, the impact of having so many different languages spoken, and literary awards and incentives.	Enckevort, Maria van; Farrier, Francis Quamina; Caribbean literature; Literature video; Language and culture; Translating and interpreting; Literary prizes; Fiction -- Publishing; Poetry -- Publishing	University of Miami English Department	1992	27 min 53 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 10. Caribbean writers and their art, 1992		http://merrick.library.miami.edu/digitalprojects/copyright.html	1992_P10_entire.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1418	1418	1410.jpg	/cwsi/image/1410.jpg
Lorna Goodison reads her poetry (1996)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1996/1996_P04_08_poemset5.rm	Goodison, Lorna	Paquet, Sandra Pouchet	Jamaican writer Lorna Goodison reads her poetry: "The Domestic Science of Sunday Dinner" and "White Birds." Goodison tells an anecdote about pigeons and thanks the audience; and Sandra Paquet concludes the program. The reading is held at Books and Books bookstore in Miami Beach.	Food -- Poetry; Diet in disease -- Poetry; Birds -- Poetry; Cookery -- Poetry; Parents -- Death -- Poetry; Fathers -- Poetry; Jamaican poetry; Literature video; Caribbean literature	University of Miami English Department	1996	9 min 04 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 4. Poetry and fiction readings, 1996		http://merrick.library.miami.edu/digitalprojects/copyright.html	1996_P04_08_poemset5.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1419	1419	1440.jpg	/cwsi/image/1440.jpg
Imani Um Nommo writers read their poetry (1993)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1993/1993_P02_02_nommo.rm	Quashie, Cin D; Horne, Naana Banyiwa; Smith, Malachi D. Sankey		Poet Cin D Quashie (of St. Kitts) reads "Next Year I'll Give Up Coffee," a poem of prayer. Naana Banyiwa Horne (of Ghana) reads "Messages," which mocks an arrogant man. Malachi Smith (rap and dub poet of Jamaica) reads "Kind People" and “Police Brutality.” Naana Banyiwa Horne concludes with "Moonya."	Caribbean literature; Literature video; Jamaican poetry; African poetry (English); Ghanaian poetry (English); Dialect poetry; Police brutality -- Poetry; Brothers and sisters -- Poetry	University of Miami English Department	1993	11 min 22 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 6. Fiction and poetry readings, 1993		http://merrick.library.miami.edu/digitalprojects/copyright.html	1993_P02_02_nommo.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1420	1420	1414.jpg	/cwsi/image/1414.jpg
Zack Bowen introduces five Caribbean writers (1991)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1991/1991_P11_01_introduction.rm		Bowen, Zack R.	University of Miami English Department Chairman Zack R. Bowen introduces the “Caribbean writers and their art” series of readings and five writers: novelist-historian Michael Anthony, poet Sharon Freeman of Tortola, Virgin Islands, Jamaican poet Velma Pollard, Jamaican librarian Eileen Marshall, and Jamaica-born Miami teacher Geoffrey Philp.	Anthony, Michael, 1930-; Freeman, Sharon; Pollard, Velma; Marshall, Eileen; Philp, Geoffrey; Caribbean literature; Literature video	University of Miami English Department	1991	3 min 58 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 11. Caribbean writers and their art, 1991		http://merrick.library.miami.edu/digitalprojects/copyright.html	1991_P11_01_introduction.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-12	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1421	1421	1402.jpg	/cwsi/image/1402.jpg
