Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
People looking at the discharge coming from a pipe in Chitré, Panamá					Item No. 1526; Written on verso: "Flow at the end of cast iron pipe in the sewer work at Chitre, Calle "A" after a flushing of the siphon at new school 2000 gallons everyday during rainy season"	Ditches; Sewage irrigation; Water-pipes; Sanitary engineering -- Panama; Public works; Construction projects; Chitré (Panama)	Photographs		1934-10	1930-1940	Chitré (Panama)	1 b&w photograph; 4.4 x 7.4 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013760001001	Image		image/tiff				5685576 Bytes	1769	1068	343987815	RGB	8	600	chc01260013760001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1518	1518	1615.jp2	/chc0126/image/1615.jp2
View of a windmill in Penonomé, Panamá					Item No. 1567	Windmills; Penonomé (Panama)	Photographs				Penonomé (Panama)	1 b&w photograph; 8.9 x 6.3 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260014170001001	Image		image/tiff				9761472 Bytes	1527	2127	594643304	RGB	8	600	chc01260014170001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1519	1519	1417.jp2	/chc0126/image/1417.jp2
Abandoned incinerator plant in Mount Hope, Panamá					Item No. 1472	Incinerators; Abandoned buildings; Sanitary engineering -- Panama; Mount Hope (Panama)	Photographs				Mount Hope (Panama)	1 b&w photograph; 7 x 11.3 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013240001001	Image		image/tiff				13695440 Bytes	2709	1683	1081191107	RGB	8	600	chc01260013240001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1520	1520	1447.jp2	/chc0126/image/1447.jp2
View of a swamp in Aguadulce, Panamá					Item No. 1425	Swamps; Horses; Aguadulce (Panama : District)	Photographs				Aguadulce (Panama : District)	1 b&w photograph; 7.2 x 11.6 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012800001001	Image		image/tiff				14676628 Bytes	2805	1742	3578939923	RGB	8	600	chc01260012800001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1521	1521	1416.jp2	/chc0126/image/1416.jp2
Construction of a septic tank in Penonomé, Panamá					Item No. 1558	Septic tanks; Construction workers; Construction projects; Sanitary engineering -- Panama; Public works; Penonomé (Panama)	Photographs		1936	1930-1940	Penonomé (Panama)	1 b&w photograph; 6.7 x 10.6 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260014080001001	Image		image/tiff				11590964 Bytes	2565	1504	3341516048	RGB	8	600	chc01260014080001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1522	1522	1584.jp2	/chc0126/image/1584.jp2
View of a windmill in Aguadulce, Panamá					Item No. 1427	Windmills; Workers; Aguadulce (Panama : District)	Photographs				Aguadulce (Panama : District)	1 b&w photograph; 11.5 x 7 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012820001001	Image		image/tiff				14293104 Bytes	1716	2773	2987271880	RGB	8	600	chc01260012820001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1523	1523	1421.jp2	/chc0126/image/1421.jp2
Scene at Real Street in Aguadulce, Panamá					Item No. 1421	Streets -- Panama; Pedestrians; Dwellings; Horses; Aguadulce (Panama : District)	Photographs				Aguadulce (Panama : District)	1 b&w photograph; 7 x 11.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012710001001	Image		image/tiff				14279640 Bytes	2772	1715	1389835013	RGB	8	600	chc01260012710001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1524	1524	1515.jp2	/chc0126/image/1515.jp2
Ruins of a tower in Old Panama City, Panama					Item No. 1396	Ruins; Bricks; Towers; Panama City (Panama)	Photographs				Panama City (Panama)	1 b&w photograph; 6.8 x 11.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Panama by subject			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012470001001	Image		image/tiff				13755104 Bytes	2742	1670	2690270724	RGB	8	600	chc01260012470001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1525	1525	1508.jp2	/chc0126/image/1508.jp2
View of a sailboat					Item No. 1399	Sailboats; Panama	Photographs				Panama	1 b&w photograph; 6.8 x 11.3 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Panama by subject			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012530001001	Image		image/tiff				13437784 Bytes	2726	1641	35050867	RGB	8	600	chc01260012530001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1526	1526	1478.jp2	/chc0126/image/1478.jp2
View of anthills in Aguadulce, Panamá					Item No. 1411	Ants; Anthills; Mountains; Aguadulce (Panama : District)	Photographs				Aguadulce (Panama : District)	1 b&w photograph; 7.1 x 11.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012640001001	Image		image/tiff				14465508 Bytes	2787	1728	867570192	RGB	8	600	chc01260012640001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1527	1527	1626.jp2	/chc0126/image/1626.jp2
Rapid sand filter plant in Madden Dam, Panamá					Item No. 1464	Water filters; Water treatment plants; Waterworks; Madden Dam (Panama)	Photographs		1932-09	1930-1940	Madden Dam (Panama)	1 b&w photograph; 6.8 x 11.2 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013170001001	Image		image/tiff				13757892 Bytes	2736	1674	1878518069	RGB	8	600	chc01260013170001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1528	1528	1458.jp2	/chc0126/image/1458.jp2
View of a stable trap near Antón, Panamá					Item No. 1440; Written on verso: "Stable trap outside Antón"	Mosquitoes -- Control; Stables; Insect cages; Coclé (Panama : Province)	Photographs				Coclé (Panama : Province)	1 b&w photograph; 7 x 11.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012940001001	Image						14095276 Bytes	2775	1691	3737036512	RGB	8	600	chc01260012940001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1529	1529	1519.jp2	/chc0126/image/1519.jp2
Arrival of "Miss Central America" at the airport in David, Panamá					Item No. 1540	Airports; Airplanes; Pan American Airways Corporation;  Beauty contestants; David (Panama)	Photographs				David (Panama)	1 b&w photograph; 7 x 11.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013900001001	Image		image/tiff				13992952 Bytes	2763	1686	2993925436	RGB	8	600	chc01260013900001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1530	1530	1501.jp2	/chc0126/image/1501.jp2
Installation of a sewer pipe in Chitré, Panamá					Item No. 1532; Written on verso: "Looking up for Pacifico Rios"	Ditches; Sewage irrigation; Water-pipes; Sanitary engineering -- Panama; Public works; Construction projects; Chitré (Panama)	Photographs				Chitré (Panama)	1 b&w photograph; 6.8 x 4.8 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013820001001	Image		image/tiff				5908264 Bytes	1198	1639	3496925877	RGB	8	600	chc01260013820001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1531	1531	1632.jp2	/chc0126/image/1632.jp2
Water well in front of gymnasium under construction in Chitré, Panamá					Item No. 1503; Written on verso: "Well next to gymnasium at Chitre, R. de P. March 12, 1936"	Water wells; Gymnasiums; Waterworks; Public works; Chitré (Panama)	Photographs		1936-03-12	1930-1940	Chitré (Panama)	1 b&w photograph; 7 x 11.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013540001001	Image		image/tiff				13994340 Bytes	2760	1688	531527683	RGB	8	600	chc01260013540001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1532	1532	1565.jp2	/chc0126/image/1565.jp2
Outlet of drainage system in San Francisco, Panamá					Item No. 1546	Ditches; Drainage; Construction projects; Public works; Sanitary engineering -- Panama; Panama City (Panama)	Photographs				Panama City (Panama)	1 b&w photograph; 7 x 11 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013960001001	Image		image/tiff				13061924 Bytes	2640	1647	1231985456	RGB	8	600	chc01260013960001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1533	1533	1520.jp2	/chc0126/image/1520.jp2
View of privy in a backyard					Item No. 1392	Toilets; Sheds; Outhouses; Panama	Photographs				Panama	1 b&w photograph; 6.5 x 9 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Panama by subject			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012360001001	Image		image/tiff				10004804 Bytes	2134	1560	542042217	RGB	8	600	chc01260012360001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1534	1534	1506.jp2	/chc0126/image/1506.jp2
Molds used to make concrete culverts for ditches, Chitré, Panamá					Item No. 1491	Molds; Concrete; Ditches; Drainage; Culverts; Construction projects; Chitré (Panama)	Photographs				Chitré (Panama)	1 b&w photograph; 7 x 11.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013450001001	Image		image/tiff				14352216 Bytes	2814	1698	2028510633	RGB	8	600	chc01260013450001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1535	1535	1592.jp2	/chc0126/image/1592.jp2
View of Tivoli Hotel in Ancón, Panamá					Item No. 1446; Written on front: "Approach to Tivoli Hotel, Ancon, C.Z."	Hotels; Ancon (Panama : Corregimiento)	Photographic postcards;				Ancon (Panama : Corregimiento)	1 b&w photograph; 8.4 x 13.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012990001001	Image		image/tiff				20012796 Bytes	3256	2047	2403761395	RGB	8	600	chc01260012990001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1536	1536	1571.jp2	/chc0126/image/1571.jp2
View of Chriquí volcano from afar					Item No. 1479	Volcanoes; Mountains; Panoramic views; Chiriquí (Panama : Province)	Photographs				Chiriquí (Panama : Province)	1 b&w photograph; 6.8 x 11.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013350001001	Image		image/tiff				13948260 Bytes	2764	1680	214667653	RGB	8	600	chc01260013350001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1537	1537	1580.jp2	/chc0126/image/1580.jp2
View of a drainage system in San Francisco, Panamá					Item No. 1549	Ditches; Drainage; Public works; Sanitary engineering -- Panama; Panama City (Panama);	Photographs				Panama City (Panama)	1 b&w photograph; 6.8 x 11 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013990001001	Image		image/tiff				13189636 Bytes	2661	1650	961462799	RGB	8	600	chc01260013990001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1538	1538	1474.jp2	/chc0126/image/1474.jp2
Dam gates of Gatun Lake, Panamá					Item No. 1460; Written on verso: "Sixteen spillway gates control level of Gatun Lake"	Dams; Gates; Rivers; Panoramic views; Gatun Lake (Panama)	Photographs				Gatun Lake (Panama)	1 b&w photograph; 6.3 x 9 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013130001001	Image		image/tiff				9893592 Bytes	2146	1534	2711993327	RGB	8	600	chc01260013130001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1539	1539	1634.jp2	/chc0126/image/1634.jp2
Construction of a sewage system in Penonomé, Panamá					Item No. 1565	Ditches; Sewage irrigation; Water-pipes; Sanitary engineering -- Panama; Public works; Construction projects; Penonomé (Panama)	Photographs				Penonomé (Panama)	1 b&w photograph; 8.3 x 6 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260014150001001	Image		image/tiff				8646392 Bytes	1441	1996	3971777154	RGB	8	600	chc01260014150001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1540	1540	1576.jp2	/chc0126/image/1576.jp2
People looking at the discharge coming from a pipe in Chitré, Panamá					Item No. 1487; Written on verso: "Discharge at the cast from pipe in "A" Street coming the siphon at the new school 200 gls. everyday during rainy season Oct 1934"	Ditches; Drainage; Sanitary engineering -- Panama; Public works; Water-pipes; Chitré (Panama)	Photographs		1934-10	1930-1940	Chitré (Panama)	1 b&w photograph; 4.4 x 7.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013410001001	Image		image/tiff				5687164 Bytes	1793	1054	2129152213	RGB	8	600	chc01260013410001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1541	1541	1579.jp2	/chc0126/image/1579.jp2
Filtration plant at Miraflores, Panamá					Item No. 1468	Water treatment plants; Waterworks; Miraflores (Panama, Panama)	Photographic postcards				Miraflores (Panama, Panama)	1 b&w photograph; 8.5 x 13.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: Panama by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260013210001001	Image		image/tiff				20167260 Bytes	3240	2073	2392707115	RGB	8	600	chc01260013210001001.tif		2011-06-03	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/1542	1542	1457.jp2	/chc0126/image/1457.jp2
