Title	Translated title	Creator	Sender	Contributors	Recipient	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 2																													asm0566000427						asm05660004270002001		92051604 Bytes	4993	6144	2056217753	RGB	8	600	asm05660004270002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1470	1470	1492.jp2	/asm0566/image/1492.jp2
Page 3																													asm0566000427						asm05660004270003001		84560504 Bytes	4568	6169	500071105	RGB	8	600	asm05660004270003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1471	1471	1493.jp2	/asm0566/image/1493.jp2
John Randolph letter to Edward Johnson Coale, February 11, 1820			Randolph, John, 1773-1833		Coale, Edward Johnson, 1776-1832		Holograph, signed	Randolph, John, 1773-1833 -- Correspondence; Publishers and publishing; Book industries and trade	Correspondence		1820-02-11	1820-1830		3 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 4; Folder Title: Randolph, John: 2 Autograph Letters Signed to Mr. Coale, 1820			cme				Box12	asm0566000427																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1472	1472	1494.cpd	/asm0566/supp/1472/index.pdf
Page 1																													asm0566000421						asm05660004210001001		132263988 Bytes	8224	5360	3874287712	RGB	8	500	asm05660004210001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1473	1473	1495.jp2	/asm0566/image/1495.jp2
Page 2																													asm0566000421						asm05660004210002001		133576860 Bytes	8232	5408	1473683558	RGB	8	500	asm05660004210002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1474	1474	1496.jp2	/asm0566/image/1496.jp2
Land Grant for William F. Brown		United States. President (1897-1901 : McKinley)						Brown, William F.; McKinley, William, 1843-1901; Land tenure; Land titles	land grants; Documents		1901-05-08	1900-1910	Washington (D.C.)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 11; Folder No. 13; Folder Title: McKinley, William: Land Grant for William F. Brown, 1901			cme				Box11	asm0566000421																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1475	1475	1497.cpd	/asm0566/supp/1475/index.pdf
Page 1																													asm0566000408						asm05660004080001001		131714448 Bytes	5795	7575	2588315933	RGB	8	500	asm05660004080001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1476	1476	1498.jp2	/asm0566/image/1498.jp2
Page 2																													asm0566000408						asm05660004080002001		138003084 Bytes	6055	7596	877557182	RGB	8	500	asm05660004080002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1477	1477	1499.jp2	/asm0566/image/1499.jp2
Page 3																													asm0566000408						asm05660004080003001		134323440 Bytes	5820	7692	1211453663	RGB	8	500	asm05660004080003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1478	1478	1500.jp2	/asm0566/image/1500.jp2
Patent for Alanson Watson		United States. President (1829-1837 : Jackson)						Inventions -- United States -- Patents; Draglines; Watson, Alanson; Jackson, Andrew, 1767-1845; Van Buren, Martin, 1782-1862;	patents; Documents		1830-01-18	1830-1840	Washington (D.C.)	3 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 18; Folder Title: Jackson, Andrew: Patent for Alanson Watson, 1830			cme				Box10	asm0566000408																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1479	1479	1501.cpd	/asm0566/supp/1479/index.pdf
Page 1																													asm0566000402						asm05660004020001001		172877856 Bytes	6789	8487	2565172528	RGB	8	500	asm05660004020001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1480	1480	1502.jp2	/asm0566/image/1502.jp2
Page 2																													asm0566000402						asm05660004020002001		172050524 Bytes	6816	8413	2265139449	RGB	8	500	asm05660004020002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1481	1481	1503.jp2	/asm0566/image/1503.jp2
Registry of Schooner John vessel		Massachusetts. Governor (1780-1785 : Hancock)						Ships -- Registration and transfer; Hancock, John, 1737-1793; Stephens, Thomas; Wallis, John	certificates of registry; Documents		1787-12-14	1780-1790	Beverly (Massachusetts)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 12; Folder Title: Hancock, John: Registry of Schooner John to Thomas Stephens, 1787			cme				Box10	asm0566000402																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1482	1482	1504.cpd	/asm0566/supp/1482/index.pdf
Page 1																													asm0566000401						asm05660004010001001		139336320 Bytes	5856	7930	225999381	RGB	8	500	asm05660004010001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1483	1483	1505.jp2	/asm0566/image/1505.jp2
Page 2																													asm0566000401						asm05660004010002001		134292432 Bytes	7848	5703	1199319806	RGB	8	500	asm05660004010002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1484	1484	1506.jp2	/asm0566/image/1506.jp2
John Habersham letter to Edward Telfair, November 7, 1786			Habersham, John, 1754-1799		Telfair, Edward, approximately 1735-1807		Holograph, signed	Habersham, John, 1754-1799 -- Correspondence; United States -- History -- 1783-1815 -- Sources; Hostages	Correspondence		1786-11-07	1780-1790	Augusta (Georgia)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 11; Folder Title: Habersham, John: Letter to Edward Telfair, 1786			cme				Box10	asm0566000401																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1485	1485	1507.cpd	/asm0566/supp/1485/index.pdf
Page 1																													asm0566000416						asm05660004160001001		87898776 Bytes	4368	6706	1694695110	RGB	8	500	asm05660004160001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1486	1486	1508.jp2	/asm0566/image/1508.jp2
Page 2																													asm0566000416						asm05660004160002001		87227728 Bytes	4327	6718	1364359818	RGB	8	500	asm05660004160002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1487	1487	1509.jp2	/asm0566/image/1509.jp2
Page 3																													asm0566000416						asm05660004160003001		124516384 Bytes	8019	5175	2358440907	RGB	8	600	asm05660004160003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1488	1488	1510.jp2	/asm0566/image/1510.jp2
Document signed by Maria Theresa of Austria		Maria Theresa, Empress of Austria, 1717-1780						Habsburg, House of; Maria Theresa, Empress of Austria, 1717-1780; Bratislava (Slovakia) -- History	Documents		1741-11-18	1740-1750	Bratislava (Slovakia)	3 pages	ger		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 11; Folder No. 9; Folder Title: Maria Theresa of Austria: Signed Document, 1741			cme				Box11	asm0566000416																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1489	1489	1511.cpd	/asm0566/supp/1489/index.pdf
Page 1																													asm0566000428						asm05660004280001001		94926920 Bytes	5094	6210	3604050662	RGB	8	600	asm05660004280001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1490	1490	1512.jp2	/asm0566/image/1512.jp2
Page 2																													asm0566000428						asm05660004280002001		97435944 Bytes	5177	6272	4025197915	RGB	8	600	asm05660004280002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1491	1491	1513.jp2	/asm0566/image/1513.jp2
Page 3																													asm0566000428						asm05660004280003001		88497064 Bytes	4651	6341	818736567	RGB	8	600	asm05660004280003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1492	1492	1514.jp2	/asm0566/image/1514.jp2
John Randolph letter to Edward Johnson Coale, February 20, 1820			Randolph, John, 1773-1833		Coale, Edward Johnson, 1776-1832		Holograph, signed	Randolph, John, 1773-1833 -- Correspondence; Publishers and publishing; Book industries and trade	Correspondence		1820-02-20	1820-1830		3 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 4; Folder Title: Randolph, John: 2 Autograph Letters Signed to Mr. Coale, 1820			cme				Box12	asm0566000428																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1493	1493	1515.cpd	/asm0566/supp/1493/index.pdf
Page 1																													asm0566000436						asm05660004360001001		50826408 Bytes	3306	5122	3370763593	RGB	8	600	asm05660004360001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1494	1494	1516.jp2	/asm0566/image/1516.jp2
Page 2																													asm0566000436						asm05660004360002001		52238372 Bytes	3368	5168	417959069	RGB	8	600	asm05660004360002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1495	1495	1517.jp2	/asm0566/image/1517.jp2
Victor Hugo letter		Hugo, Victor, 1802-1885					Holograph, signed	Hugo, Victor, 1802-1885 -- Correspondence	Correspondence					2 pages	fre		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series I. Art, Literature, Music, and Science	Box No. 12; Folder No. 11; Folder Title: Hugo, Victor: Letter , undated			cme				Box12	asm0566000436																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1496	1496	1518.cpd	/asm0566/supp/1496/index.pdf
Page 1																													asm0566000437						asm05660004370001001		133585704 Bytes	5506	8086	1894973834	RGB	8	600	asm05660004370001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1497	1497	1519.jp2	/asm0566/image/1519.jp2
Page 2																													asm0566000437						asm05660004370002001		136882692 Bytes	5628	8106	3522447045	RGB	8	600	asm05660004370002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1498	1498	1520.jp2	/asm0566/image/1520.jp2
Military discharge for James Taylor		Lincoln, Benjamin, 1733-1810						Taylor, James; United States. Army -- Appointments and retirements	military records; certificates; Documents		1783-08-23	1780-1790	Virginia	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series III. Military	Box No. 12; Folder No. 12; Folder Title: Lincoln, Benjamin: Military Discharge for James Taylor, 1783			cme				Box12	asm0566000437																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1499	1499	1521.cpd	/asm0566/supp/1499/index.pdf
Page 1																													asm0566000392						asm05660003920001001		138431708 Bytes	6012	7674	4001396751	RGB	8	500	asm05660003920001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1500	1500	1522.jp2	/asm0566/image/1522.jp2
Page 2																													asm0566000392						asm05660003920002001		106230712 Bytes	9258	3824	2785956131	RGB	8	500	asm05660003920002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1501	1501	1523.jp2	/asm0566/image/1523.jp2
Page 3																													asm0566000392						asm05660003920003001		132895348 Bytes	5732	7727	3486998349	RGB	8	500	asm05660003920003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1502	1502	1524.jp2	/asm0566/image/1524.jp2
Page 4																													asm0566000392						asm05660003920004001		138930944 Bytes	5990	7730	3069250113	RGB	8	500	asm05660003920004001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1503	1503	1525.jp2	/asm0566/image/1525.jp2
Patent for Harvey Campbell		Adams, John Quincy, 1767-1848						Campbell, Harvey W.; Draglines; Inventions -- United States -- Patents	patents; Documents		1828-01-22	1820-1830	Washington (D.C.)	4 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 1; Folder Title: Adams, John Quincy: Patent for Harvey Campbell, 1828			cme				Box10	asm0566000392																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1504	1504	1526.cpd	/asm0566/supp/1504/index.pdf
Page 1																													asm0566000400						asm05660004000001001		124254816 Bytes	7146	5795	3194908383	RGB	8	500	asm05660004000001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1505	1505	1527.jp2	/asm0566/image/1527.jp2
Page 2																													asm0566000400						asm05660004000002001		180897224 Bytes	8623	6992	1627018999	RGB	8	600	asm05660004000002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1506	1506	1528.jp2	/asm0566/image/1528.jp2
Ulysses Simpson Grant letter to Edmund Kirby Smith, June 14, 1884			Grant, Ulysses S. (Ulysses Simpson), 1822-1885		Kirby-Smith, Edmund, 1824-1893			Grant, Ulysses S. (Ulysses Simpson), 1822-1885 -- Correspondence; Presidents -- United States -- Correspondence; Stevens, Alexander H. (Alexander Hodgdon), 1789-1869	Correspondence		1884-06-14	1880-1890	New York (New York)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 10; Folder Title: Grant, Ulysses Simpson: Letter to Edmund Kirby Smith, 1884			cme				Box10	asm0566000400																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1507	1507	1529.cpd	/asm0566/supp/1507/index.pdf
Page 1																													asm0566000399						asm05660003990001001		171328016 Bytes	6677	8552	1155029963	RGB	8	500	asm05660003990001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1508	1508	1530.jp2	/asm0566/image/1530.jp2
Page 2																													asm0566000399						asm05660003990002001		172359328 Bytes	6752	8508	2050283715	RGB	8	500	asm05660003990002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1509	1509	1531.jp2	/asm0566/image/1531.jp2
German passport								Passports -- Germany	passports; Documents		1689-02-22	1680-1690	Germany	2 pages	ger		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 9; Folder Title: German Passport, 1689			cme				Box10	asm0566000399																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1510	1510	1532.cpd	/asm0566/supp/1510/index.pdf
Edward Telfair letter to Major General Twiggs, June 7, 1793			Telfair, Edward, approximately 1735-1807		Twiggs, John, 1750-1816		Holograph, signed	Telfair, Edward, approximately 1735-1807 -- Correspondence; United States -- History -- 1783-1815 -- Sources	Correspondence		1793-06-07	1790-1800	Augusta (Georgia)	1 page	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 6; Folder Title: Telfair, Edward: Letter to Major general Twiggs, 1793			cme				Box12	asm0566000430						asm05660004300001001		219831844 Bytes	7428	9864	3630382589	RGB	8	600	asm05660004300001001.tif		2013-01-14	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1511	1511	1393.jp2	/asm0566/image/1393.jp2
